日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG
2015-01-05,2204.01,2236.45,2242.56,2193.7,1016050000.0,10610370000.0,2.6868,35.149999999999636,1.59678372
2015-01-06,2228.03,2268.86,2268.86,2216.04,990150000.0,10702890000.0,2.6173,32.41000000000031,1.44917168
2015-01-07,2268.98,2276.33,2277.72,2253.8,900340000.0,9744580000.0,2.3799,7.4699999999998,0.32924024
2015-01-08,2279.9,2291.92,2309.78,2278.24,1006050000.0,11578070000.0,2.6593,15.590000000000146,0.68487434
2015-01-09,2281.07,2261.17,2293.12,2261.17,806810000.0,8791970000.0,2.1327,-30.75,-1.34166987
2015-01-12,2255.65,2237.94,2258.72,2229.35,740270000.0,7724490000.0,1.9568,-23.230000000000018,-1.02734425
2015-01-13,2232.72,2257.2,2259.02,2228.7,591490000.0,6265820000.0,1.5635,19.259999999999764,0.86061289
2015-01-14,2249.43,2259.66,2270.84,2245.39,604670000.0,6747470000.0,1.5984,2.4600000000000364,0.10898458
2015-01-15,2259.77,2276.28,2281.13,2259.76,550100000.0,6120280000.0,1.4541,16.620000000000346,0.73550888
2015-01-16,2278.23,2318.05,2318.07,2278.1,808310000.0,8961950000.0,2.1366,41.76999999999998,1.83501151
2015-01-19,2269.33,2252.41,2332.49,2223.58,1137320000.0,12755390000.0,3.0063,-65.64000000000033,-2.83169043
2015-01-20,2263.91,2330.26,2330.26,2263.53,916480000.0,10706810000.0,2.4226,77.85000000000036,3.45629792
2015-01-21,2339.25,2380.33,2383.17,2339.25,1227950000.0,14227520000.0,3.2459,50.06999999999971,2.14868727
2015-01-22,2385.81,2432.55,2432.6,2383.99,1360060000.0,15446860000.0,3.5951,52.220000000000255,2.19381346
2015-01-23,2435.33,2400.39,2435.43,2390.04,1121830000.0,13005240000.0,2.9654,-32.16000000000031,-1.32206943
2015-01-26,2400.38,2441.95,2441.95,2398.64,999140000.0,11407450000.0,2.6411,41.559999999999945,1.73138532
2015-01-27,2444.37,2467.72,2468.25,2427.81,1257960000.0,14593640000.0,3.3252,25.769999999999982,1.05530416
2015-01-28,2461.88,2454.28,2478.54,2447.21,989120000.0,11879560000.0,2.6137,-13.4399999999996,-0.54463229
2015-01-29,2438.43,2437.56,2449.14,2421.68,742050000.0,8739630000.0,1.9608,-16.720000000000255,-0.68125886
2015-01-30,2452.89,2437.4,2461.53,2423.28,810960000.0,9386320000.0,2.1429,-0.15999999999985448,-0.00656394
2015-02-02,2441.93,2408.42,2460.36,2407.27,1131800000.0,13350130000.0,2.9907,-28.980000000000018,-1.18897186
2015-02-03,2404.9,2405.32,2408.41,2374.94,800680000.0,9148350000.0,2.1158,-3.099999999999909,-0.12871509
2015-02-04,2405.68,2384.64,2406.61,2383.01,652820000.0,7333310000.0,1.725,-20.68000000000029,-0.85976086
2015-02-05,2408.53,2370.47,2415.44,2369.49,750760000.0,8465120000.0,1.9838,-14.170000000000073,-0.59421967
2015-02-06,2366.41,2330.24,2367.78,2320.88,763950000.0,7960910000.0,2.0187,-40.23000000000002,-1.69713179
2015-02-09,2328.82,2321.64,2335.93,2316.95,472100000.0,5258550000.0,1.2475,-8.599999999999909,-0.3690607
2015-02-10,2320.43,2332.02,2332.02,2317.66,385130000.0,4196520000.0,1.0177,10.38000000000011,0.44709774
2015-02-11,2334.99,2361.65,2361.65,2333.33,444630000.0,5085720000.0,1.1749,29.63000000000011,1.27057229
2015-02-12,2364.36,2375.09,2375.13,2356.73,493420000.0,5561000000.0,1.3039,13.440000000000055,0.56909364
2015-02-13,2383.88,2403.66,2410.93,2383.23,674790000.0,7476290000.0,1.7831,28.56999999999971,1.20290178
2015-02-16,2407.16,2426.96,2427.02,2406.76,589220000.0,6705810000.0,1.557,23.300000000000182,0.96935507
2015-02-17,2428.51,2440.21,2440.32,2426.91,588640000.0,6626840000.0,1.5555,13.25,0.54595049
2015-02-25,2442.32,2451.62,2462.15,2430.76,649550000.0,7293950000.0,1.7164,11.409999999999854,0.46758271
2015-02-26,2451.14,2482.7,2482.7,2450.23,780350000.0,8830950000.0,2.062,31.079999999999927,1.26773317
2015-02-27,2481.57,2496.32,2496.32,2478.79,797430000.0,8938900000.0,2.1072,13.620000000000346,0.54859629
2015-03-02,2504.33,2532.27,2532.27,2495.45,1004090000.0,11333250000.0,2.6505,35.94999999999982,1.44011986
2015-03-03,2526.24,2516.86,2547.94,2512.01,1105230000.0,12653410000.0,2.9175,-15.409999999999854,-0.6085449
2015-03-04,2525.83,2583.9,2583.9,2525.83,1173410000.0,13549530000.0,3.0974,67.03999999999996,2.66363644
2015-03-05,2599.46,2597.92,2599.63,2579.35,1268270000.0,15775900000.0,3.3478,14.019999999999982,0.54259066
2015-03-06,2612.58,2588.68,2622.84,2584.56,945450000.0,11421090000.0,2.4957,-9.240000000000236,-0.35566915
2015-03-09,2599.34,2631.97,2632.37,2583.91,862130000.0,10756640000.0,2.2758,43.289999999999964,1.67228085
2015-03-10,2638.3,2670.78,2670.9,2632.68,994740000.0,14192930000.0,2.6212,38.8100000000004,1.47456088
2015-03-11,2669.21,2641.12,2671.22,2634.87,906320000.0,12602830000.0,2.3882,-29.66000000000031,-1.110537
2015-03-12,2644.05,2635.32,2658.46,2619.05,847710000.0,11504980000.0,2.2338,-5.799999999999727,-0.2196038
