日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG
2015-01-05,5751.48,5791.63,5800.91,5686.0,1442340000.0,27550330000.0,1.9289,40.68000000000029,0.70736139
2015-01-06,5767.96,5975.38,5997.8,5746.2,2007540000.0,39871740000.0,2.6848,183.75,3.17268196
2015-01-07,5964.83,5926.06,5968.59,5898.25,1168970000.0,23200640000.0,1.5633,-49.31999999999971,-0.82538684
2015-01-08,5926.2,5928.82,5997.65,5924.07,1208590000.0,24290050000.0,1.6156,2.759999999999309,0.04657395
2015-01-09,5922.9,5901.32,5984.2,5900.16,1191740000.0,24998780000.0,1.5927,-27.5,-0.46383597
2015-01-12,5888.08,5904.41,5913.14,5826.28,1096280000.0,21363000000.0,1.4652,3.0900000000001455,0.05236117
2015-01-13,5908.84,5987.27,6003.15,5908.79,1110910000.0,22335850000.0,1.4847,82.86000000000058,1.40335783
2015-01-14,5995.08,5976.43,6018.33,5953.69,1375420000.0,26420820000.0,1.8382,-10.840000000000146,-0.1810508
2015-01-15,5975.03,5983.76,5987.78,5953.32,1047280000.0,20774200000.0,1.3997,7.329999999999927,0.12264847
2015-01-16,5987.17,6034.09,6034.09,5973.26,1105590000.0,23253820000.0,1.4774,50.32999999999993,0.84110994
2015-01-19,5924.93,5945.22,6125.64,5881.91,1929940000.0,40076160000.0,2.5473,-88.86999999999989,-1.47279872
2015-01-20,5971.56,6134.85,6134.85,5971.31,1825060000.0,38466320000.0,2.4088,189.6300000000001,3.18962124
2015-01-21,6149.31,6232.45,6233.48,6141.98,1902420000.0,40221340000.0,2.5096,97.59999999999945,1.59091094
2015-01-22,6240.81,6294.77,6298.78,6240.52,1603480000.0,33165700000.0,2.0914,62.32000000000062,0.9999278
2015-01-23,6298.42,6231.51,6301.48,6208.65,1610600000.0,31955460000.0,2.1007,-63.26000000000022,-1.00496126
2015-01-26,6237.82,6336.8,6336.8,6237.82,1573010000.0,31515540000.0,2.0516,105.28999999999996,1.68963863
2015-01-27,6345.58,6349.46,6374.73,6274.35,1668450000.0,33557640000.0,2.176,12.659999999999854,0.19978538
2015-01-28,6342.4,6320.37,6380.14,6308.39,1519230000.0,29847860000.0,1.9813,-29.090000000000146,-0.4581492
2015-01-29,6281.99,6228.86,6292.95,6219.66,1123190000.0,22911800000.0,1.4615,-91.51000000000022,-1.44785827
2015-01-30,6237.09,6182.36,6257.72,6159.62,1039420000.0,20481950000.0,1.3525,-46.5,-0.74652505
2015-02-02,6130.61,6178.74,6217.98,6115.7,997980000.0,20945570000.0,1.2986,-3.619999999999891,-0.05855369
2015-02-03,6203.05,6248.11,6254.89,6195.1,1114120000.0,23308790000.0,1.4497,69.36999999999989,1.12272081
2015-02-04,6256.17,6185.91,6257.12,6183.63,1101470000.0,23013230000.0,1.4333,-62.19999999999982,-0.99550104
2015-02-05,6218.61,6152.11,6220.96,6151.7,1268110000.0,26238380000.0,1.6473,-33.80000000000018,-0.54640304
