日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG
2015-01-05,3644.52,3827.48,3834.59,3644.52,1311150000.0,16005560000.0,3.4575,221.38999999999987,6.13933651
2015-01-06,3810.01,3939.99,3988.26,3801.14,1281200000.0,15278090000.0,3.3786,112.50999999999976,2.93953202
2015-01-07,3928.21,3925.32,3951.89,3877.52,850370000.0,9297870000.0,2.2424,-14.669999999999618,-0.37233597
2015-01-08,3919.79,3912.41,3951.68,3857.67,801030000.0,9282160000.0,2.1123,-12.91000000000031,-0.32889038
2015-01-09,3904.7,3856.32,3972.43,3844.22,819000000.0,8846770000.0,2.1597,-56.08999999999969,-1.4336432
2015-01-12,3842.41,3914.47,3942.27,3828.96,709470000.0,8723390000.0,1.874,58.149999999999636,1.50791428
2015-01-13,3909.57,4028.86,4030.18,3895.37,672170000.0,9038670000.0,1.7754,114.39000000000033,2.92223468
2015-01-14,4035.28,3950.53,4035.3,3926.03,658680000.0,8359870000.0,1.7398,-78.32999999999993,-1.94422244
2015-01-15,3942.81,3992.64,4000.93,3900.24,652190000.0,7294240000.0,1.7226,42.10999999999967,1.06593293
2015-01-16,3994.17,3992.14,4005.14,3951.62,875840000.0,8880270000.0,2.3133,-0.5,-0.01252304
2015-01-19,3849.89,3782.08,3922.43,3692.66,1153090000.0,12246690000.0,3.0456,-210.05999999999995,-5.26183951
2015-01-20,3825.94,3966.66,3973.0,3825.59,991140000.0,11255670000.0,2.6179,184.57999999999993,4.88038328
2015-01-21,3994.34,4039.33,4042.06,3947.22,966240000.0,11508100000.0,2.5521,72.67000000000007,1.83201989
2015-01-22,4034.76,4027.5,4058.03,3985.09,806940000.0,9326040000.0,2.1313,-11.829999999999927,-0.29287035
2015-01-23,4030.54,3991.21,4046.22,3975.74,742400000.0,8990400000.0,1.9609,-36.289999999999964,-0.90105525
2015-01-26,4009.51,4037.62,4037.62,3992.15,771010000.0,8466700000.0,2.0364,46.409999999999854,1.16280526
2015-01-27,4049.12,4047.55,4078.29,3983.59,1241370000.0,13016580000.0,3.2788,9.930000000000291,0.24593696
2015-01-28,4020.07,4003.64,4049.99,3967.32,995070000.0,10918730000.0,2.6259,-43.91000000000031,-1.0848538
2015-01-29,3940.21,3955.33,3985.58,3938.68,725890000.0,8136260000.0,1.9156,-48.309999999999945,-1.20665195
2015-01-30,3980.57,3978.62,4052.17,3978.62,1286760000.0,12855530000.0,3.395,23.289999999999964,0.58882571
2015-02-02,3918.54,3915.61,3974.57,3906.07,953590000.0,10177100000.0,2.516,-63.00999999999976,-1.58371496
2015-02-03,3952.17,3967.03,3977.95,3921.7,802010000.0,9041620000.0,2.1161,51.42000000000007,1.31320535
2015-02-04,3978.9,3937.27,4004.17,3935.28,724850000.0,8464070000.0,1.9125,-29.76000000000022,-0.75018339
2015-02-05,3996.36,3903.49,4004.58,3903.49,753720000.0,9598140000.0,1.9886,-33.7800000000002,-0.85795488
