日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG
2015-01-05,4171.95,4232.15,4329.16,4160.53,6745780000.0,69267220000.0,4.4921,146.5599999999995,3.58724199
2015-01-06,4174.85,4113.73,4174.85,4047.56,4284830000.0,43951840000.0,2.8533,-118.42000000000007,-2.79810498
2015-01-07,4082.52,4118.13,4145.71,4069.26,3022710000.0,31946440000.0,2.0129,4.400000000000546,0.10695889
2015-01-08,4121.62,4018.29,4121.66,4002.46,3052230000.0,32257060000.0,2.0325,-99.84000000000015,-2.42440137
2015-01-09,4003.34,3975.9,4111.77,3974.99,3194480000.0,34386190000.0,2.1272,-42.38999999999987,-1.05492635
2015-01-12,3939.75,3887.28,3939.84,3843.14,2636040000.0,25640700000.0,1.7554,-88.61999999999989,-2.2289293
2015-01-13,3876.55,3899.47,3932.79,3876.47,1964330000.0,19999640000.0,1.3081,12.1899999999996,0.31358688
2015-01-14,3902.3,3915.66,3945.57,3880.67,2004230000.0,21088300000.0,1.3346,16.190000000000055,0.41518463
2015-01-15,3920.15,4048.73,4048.73,3919.97,2644720000.0,29334530000.0,1.7611,133.07000000000016,3.39840538
2015-01-16,4046.13,4048.13,4056.97,3994.16,2745930000.0,29454110000.0,1.8285,-0.599999999999909,-0.01481946
2015-01-19,3848.6,3772.58,3947.42,3750.77,3646640000.0,36388340000.0,2.4283,-275.5500000000002,-6.80684662
2015-01-20,3793.05,3894.43,3900.2,3792.97,3366460000.0,34639210000.0,2.2418,121.84999999999991,3.22988512
2015-01-21,3899.99,4069.3,4079.16,3886.96,4199090000.0,45173340000.0,2.7962,174.87000000000035,4.49025917
2015-01-22,4071.2,4141.99,4159.18,4068.32,3341880000.0,37273960000.0,2.2249,72.6899999999996,1.78630231
2015-01-23,4147.5,4169.43,4198.47,4109.76,3510450000.0,38839590000.0,2.3371,27.44000000000051,0.66248349
2015-01-26,4185.26,4227.2,4229.55,4139.7,3084580000.0,34051190000.0,2.0498,57.76999999999953,1.3855611
2015-01-27,4228.06,4153.9,4228.66,4079.46,3425520000.0,38002360000.0,2.2763,-73.30000000000018,-1.73400833
2015-01-28,4130.55,4098.9,4147.75,4085.59,2404390000.0,26401910000.0,1.5978,-55.0,-1.32405691
2015-01-29,4054.49,4084.56,4109.18,4046.65,2142540000.0,22878100000.0,1.4238,-14.33999999999969,-0.34984996
2015-01-30,4096.32,4097.44,4168.73,4042.08,2849280000.0,30238330000.0,1.8934,12.879999999999654,0.31533384
2015-02-02,4023.69,4054.69,4125.39,4006.48,2431460000.0,25734030000.0,1.6157,-42.749999999999545,-1.04333437
2015-02-03,4074.59,4089.04,4089.53,3998.05,2498430000.0,26669940000.0,1.6602,34.34999999999991,0.84716711
2015-02-04,4092.64,4081.1,4133.5,4075.11,2379850000.0,26188040000.0,1.5814,-7.940000000000055,-0.19417761
2015-02-05,4197.98,4049.09,4199.02,4049.09,3057950000.0,34892460000.0,2.0321,-32.00999999999976,-0.78434736
2015-02-06,4015.24,3927.69,4017.59,3903.92,2447300000.0,25886190000.0,1.6261,-121.40000000000009,-2.99820453
2015-02-09,3896.42,3886.05,3916.52,3859.23,1721690000.0,18575690000.0,1.144,-41.63999999999987,-1.06016514
2015-02-10,3879.55,3952.64,3952.64,3873.63,1617250000.0,17022840000.0,1.0746,66.58999999999969,1.71356519
2015-02-11,3972.1,3983.71,3993.3,3963.43,1594680000.0,17447950000.0,1.0596,31.070000000000164,0.78605691
