日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG
2015-01-05,4004.61,4046.49,4053.7,3992.57,290560000.0,3173890000.0,3.0914,41.82999999999993,1.04453312
2015-01-06,4022.59,4156.24,4156.24,4007.2,241240000.0,3163800000.0,2.5666,109.75,2.71222714
2015-01-07,4150.6,4142.4,4160.3,4115.4,190430000.0,2547160000.0,2.026,-13.840000000000146,-0.33299328
2015-01-08,4133.46,4106.68,4142.67,4085.59,215420000.0,2561280000.0,2.2919,-35.719999999999345,-0.86230205
2015-01-09,4102.03,4093.59,4154.76,4092.95,231140000.0,2678240000.0,2.4592,-13.090000000000146,-0.31874897
2015-01-12,4073.43,4096.3,4124.29,4067.75,197090000.0,2346390000.0,2.0928,2.7100000000000364,0.06620106
2015-01-13,4092.2,4130.25,4135.82,4088.96,156900000.0,1897980000.0,1.666,33.94999999999982,0.82879672
2015-01-14,4142.25,4113.07,4154.73,4097.04,139300000.0,1663450000.0,1.4792,-17.18000000000029,-0.41595545
2015-01-15,4121.69,4122.86,4123.59,4097.42,124090000.0,1583370000.0,1.2756,9.789999999999964,0.23802172
2015-01-16,4127.27,4165.09,4165.1,4112.73,144540000.0,2033740000.0,1.4833,42.23000000000047,1.02428896
2015-01-19,4118.69,4067.73,4164.47,4022.51,219020000.0,3079490000.0,2.2476,-97.36000000000013,-2.33752452
2015-01-20,4078.52,4178.8,4178.8,4077.31,221630000.0,2852560000.0,2.2744,111.07000000000016,2.73051555
2015-01-21,4187.2,4274.06,4282.51,4178.45,284630000.0,3630440000.0,2.9209,95.26000000000022,2.2796018
2015-01-22,4273.75,4308.97,4312.75,4263.79,291270000.0,3515050000.0,2.989,34.909999999999854,0.81678778
2015-01-23,4308.7,4321.53,4331.54,4301.21,386370000.0,4131570000.0,3.965,12.55999999999949,0.29148497
2015-01-26,4320.23,4398.77,4398.77,4311.51,398720000.0,4701930000.0,4.0824,77.24000000000069,1.78732995
2015-01-27,4399.15,4396.47,4410.04,4344.79,281850000.0,3823160000.0,2.8858,-2.300000000000182,-0.05228734
2015-01-28,4385.38,4380.26,4410.26,4349.96,245270000.0,3173560000.0,2.5113,-16.210000000000036,-0.36870489
2015-01-29,4345.11,4363.81,4381.27,4338.64,197310000.0,2808110000.0,2.0203,-16.449999999999818,-0.37554848
2015-01-30,4347.94,4302.0,4355.33,4279.15,155460000.0,2469830000.0,1.5917,-61.8100000000004,-1.4164228
2015-02-02,4247.58,4289.1,4317.76,4222.19,145580000.0,2350830000.0,1.4906,-12.899999999999636,-0.29986053
2015-02-03,4295.28,4336.82,4352.87,4293.73,264720000.0,3565350000.0,2.7104,47.719999999999345,1.11258772
