日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,update_time
2021-12-20,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7873.67,7920.65,7747.36,7751.95,-142.15,-1.8,19900.83,2632.21,1000.0,28.04,2024-11-17 11:56:51
2021-12-21,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7749.82,7849.03,7749.82,7849.03,97.08,1.25,19146.06,2269.89,1000.0,28.34,2024-11-17 11:56:51
2021-12-22,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7868.3,7943.24,7854.36,7930.81,81.78,1.04,20594.22,2552.76,1000.0,28.6,2024-11-17 11:56:51
2021-12-23,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7932.1,7947.13,7892.89,7932.66,1.85,0.02,20291.06,2677.58,1000.0,28.62,2024-11-17 11:56:51
2021-12-24,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7940.38,7940.43,7771.42,7776.61,-156.06,-1.97,21213.23,2785.01,1000.0,28.09,2024-11-17 11:56:51
2021-12-27,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7768.38,7833.58,7739.29,7776.43,-0.18,0.0,17543.19,2326.53,1000.0,28.1,2024-11-17 11:56:51
2021-12-28,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7794.03,7863.53,7783.1,7863.53,87.1,1.12,17074.46,2376.38,1000.0,28.38,2024-11-17 11:56:51
2021-12-29,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7858.94,7886.71,7838.28,7855.43,-8.1,-0.1,17227.31,2442.5,1000.0,28.35,2024-11-17 11:56:51
2021-12-30,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7863.17,7949.96,7861.54,7924.53,69.1,0.88,17854.59,2506.73,1000.0,28.6,2024-11-17 11:56:51
2021-12-31,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7946.94,8016.4,7946.94,8010.32,85.8,1.08,18960.29,2647.77,1000.0,28.88,2024-11-17 11:56:51
2022-01-04,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,8045.1,8060.99,7948.91,7983.07,-27.26,-0.34,22595.77,3095.13,1000.0,28.78,2024-11-17 11:56:51
2022-01-05,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7968.74,7968.92,7733.51,7781.68,-201.39,-2.52,21879.15,2995.32,1000.0,28.07,2024-11-17 11:56:51
2022-01-06,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7743.86,7863.55,7721.78,7844.52,62.84,0.81,19273.5,2593.63,1000.0,28.3,2024-11-17 11:56:51
2022-01-07,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7841.13,7867.49,7681.13,7682.7,-161.82,-2.06,21444.13,2760.05,1000.0,27.77,2024-11-17 11:56:51
2022-01-10,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7669.05,7756.97,7624.93,7734.19,51.49,0.67,18311.85,2438.26,1000.0,27.98,2024-11-17 11:56:51
2022-01-11,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7734.54,7768.74,7632.07,7646.69,-87.49,-1.13,18425.67,2460.1,1000.0,27.66,2024-11-17 11:56:51
2022-01-12,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7691.85,7779.52,7682.55,7779.52,132.83,1.74,17902.88,2490.94,1000.0,28.12,2024-11-17 11:56:51
2022-01-13,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7781.31,7781.31,7644.79,7644.79,-134.74,-1.73,19671.88,2584.77,1000.0,27.64,2024-11-17 11:56:51
2022-01-14,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7611.29,7714.5,7590.19,7675.37,30.58,0.4,19543.73,2582.56,1000.0,27.76,2024-11-17 11:56:51
2022-01-17,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7687.71,7815.66,7683.38,7808.09,132.72,1.73,19904.87,2836.38,1000.0,28.18,2024-11-17 11:56:51
2022-01-18,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7808.99,7827.19,7743.72,7758.6,-49.48,-0.63,22194.52,2983.02,1000.0,28.03,2024-11-17 11:56:51
2022-01-19,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7728.16,7745.81,7617.06,7665.18,-93.42,-1.2,18817.08,2525.21,1000.0,27.71,2024-11-17 11:56:51
2022-01-20,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7664.12,7672.76,7488.86,7492.61,-172.58,-2.25,19987.62,2624.94,1000.0,27.1,2024-11-17 11:56:51
2022-01-21,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7474.76,7493.02,7384.4,7388.74,-103.87,-1.39,17662.86,2291.81,1000.0,26.71,2024-11-17 11:56:51
2022-01-24,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7346.39,7462.53,7333.0,7425.4,36.66,0.5,15441.58,2084.67,1000.0,26.84,2024-11-17 11:56:51
2022-01-25,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7398.76,7440.55,7133.07,7133.07,-292.34,-3.94,17857.7,2205.74,1000.0,25.84,2024-11-17 11:56:51
2022-01-26,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7158.57,7226.64,7071.47,7171.03,37.96,0.53,14307.25,1772.02,1000.0,26.01,2024-11-17 11:56:51
2022-01-27,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7178.54,7191.48,6959.46,6960.11,-210.92,-2.94,14678.64,1766.46,1000.0,25.28,2024-11-17 11:56:51
2022-01-28,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6996.77,7071.32,6861.47,6973.01,12.9,0.19,13898.43,1706.43,1000.0,25.31,2024-11-17 11:56:51
2022-02-07,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7080.61,7102.42,7037.16,7061.62,88.61,1.27,14550.63,1724.08,1000.0,25.65,2024-11-17 11:56:51
2022-02-08,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7058.25,7080.62,6928.9,7080.62,19.0,0.27,16090.04,1810.7,1000.0,25.7,2024-11-17 11:56:51
2022-02-09,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7083.43,7212.75,7056.62,7211.43,130.81,1.85,17239.97,2085.92,1000.0,26.13,2024-11-17 11:56:51
2022-02-10,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7208.57,7222.19,7126.07,7175.62,-35.81,-0.5,16578.15,1974.55,1000.0,25.99,2024-11-17 11:56:51
2022-02-11,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7140.93,7151.24,7024.79,7033.85,-141.77,-1.98,16861.52,2076.62,1000.0,25.48,2024-11-17 11:56:51
2022-02-14,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6991.63,7096.55,6961.3,7006.08,-27.78,-0.39,14721.78,1771.09,1000.0,25.38,2024-11-17 11:56:51
2022-02-15,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7020.13,7125.1,6990.4,7124.85,118.77,1.7,14329.76,1782.96,1000.0,25.81,2024-11-17 11:56:51
2022-02-16,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7164.23,7201.08,7132.08,7183.11,58.26,0.82,14718.9,1814.53,1000.0,26.03,2024-11-17 11:56:51
2022-02-17,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7169.72,7265.03,7146.59,7220.61,37.5,0.52,16594.41,2118.17,1000.0,26.17,2024-11-17 11:56:51
2022-02-18,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7174.59,7252.06,7164.27,7251.79,31.19,0.43,15609.7,1878.19,1000.0,26.27,2024-11-17 11:56:51
2022-02-21,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7264.44,7334.91,7259.76,7334.59,82.8,1.14,16984.78,2090.89,1000.0,26.52,2024-11-17 11:56:51
2022-02-22,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7310.66,7310.66,7212.27,7279.24,-55.36,-0.75,17950.26,2283.2,1000.0,26.3,2024-11-17 11:56:51
2022-02-23,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7290.7,7450.4,7289.74,7450.4,171.16,2.35,18273.05,2544.07,1000.0,26.89,2024-11-17 11:56:51
2022-02-24,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7414.47,7481.14,7174.78,7285.12,-165.28,-2.22,25572.06,3305.51,1000.0,26.31,2024-11-17 11:56:51
2022-02-25,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7346.85,7435.4,7344.78,7361.96,76.84,1.05,17775.7,2390.33,1000.0,26.6,2024-11-17 11:56:51
2022-02-28,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7370.43,7419.83,7291.08,7419.83,57.87,0.79,16740.2,2279.96,1000.0,26.79,2024-11-17 11:56:51
2022-03-01,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7433.75,7454.9,7379.82,7429.44,9.61,0.13,16618.71,2286.66,1000.0,26.81,2024-11-17 11:56:51
2022-03-02,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7400.95,7421.64,7341.83,7414.31,-15.13,-0.2,16020.99,2099.0,1000.0,26.74,2024-11-17 11:56:51
2022-03-03,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7440.94,7446.47,7334.28,7342.61,-71.7,-0.97,18318.19,2246.85,1000.0,26.5,2024-11-17 11:56:51
2022-03-04,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7300.0,7360.26,7219.64,7241.56,-101.05,-1.38,17843.84,2196.27,1000.0,26.15,2024-11-17 11:56:51
2022-03-07,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7230.81,7230.81,7050.35,7085.73,-155.83,-2.15,16605.18,2128.11,1000.0,25.6,2024-11-17 11:56:51
2022-03-08,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,7089.51,7118.51,6824.03,6871.22,-214.51,-3.03,19196.06,2423.0,1000.0,24.78,2024-11-17 11:56:51
2022-03-09,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6889.51,6925.55,6511.91,6796.04,-75.18,-1.09,21326.19,2514.57,1000.0,24.49,2024-11-17 11:56:51
2022-03-10,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6946.58,7017.28,6914.89,6952.52,156.48,2.3,18535.45,2392.13,1000.0,25.05,2024-11-17 11:56:51
2022-03-11,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6856.87,7001.6,6778.59,6990.78,38.26,0.55,18099.32,2292.54,1000.0,25.18,2024-11-17 11:56:51
2022-03-14,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6938.22,6972.91,6800.59,6800.59,-190.18,-2.72,16266.21,2094.27,1000.0,24.5,2024-11-17 11:56:51
2022-03-15,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6745.6,6790.24,6473.48,6473.48,-327.11,-4.81,19575.08,2325.09,1000.0,23.29,2024-11-17 11:56:51
2022-03-16,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6586.82,6704.18,6330.41,6692.97,219.49,3.39,19755.9,2468.43,1000.0,24.03,2024-11-17 11:56:51
2022-03-17,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6777.74,6934.49,6768.61,6818.54,125.58,1.88,20505.44,2730.64,1000.0,24.51,2024-11-17 11:56:51
2022-03-18,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6792.32,6882.66,6773.46,6879.37,60.82,0.89,17389.04,2096.09,1000.0,24.73,2024-11-17 11:56:51
2022-03-21,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6886.03,6983.52,6867.31,6954.41,75.04,1.09,17942.84,2244.93,1000.0,25.0,2024-11-17 11:56:51
2022-03-22,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6938.97,6976.39,6893.65,6923.44,-30.96,-0.45,17845.63,2142.66,1000.0,24.88,2024-11-17 11:56:51
2022-03-23,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6938.51,6989.72,6910.33,6966.95,43.51,0.63,17594.22,2070.33,1000.0,25.05,2024-11-17 11:56:51
2022-03-24,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6934.13,6950.74,6847.17,6900.81,-66.15,-0.95,17591.79,2089.7,1000.0,24.82,2024-11-17 11:56:51
2022-03-25,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6906.68,6939.87,6819.55,6819.81,-80.99,-1.17,17381.86,2073.38,1000.0,24.53,2024-11-17 11:56:51
2022-03-28,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6772.44,6828.4,6692.91,6767.25,-52.56,-0.77,16839.86,1910.47,1000.0,24.34,2024-11-17 11:56:51
2022-03-29,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6785.38,6808.88,6700.41,6725.68,-41.57,-0.61,16620.17,1948.73,1000.0,24.21,2024-11-17 11:56:51
2022-03-30,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6750.0,6864.75,6734.07,6864.75,139.07,2.07,17132.58,1962.84,1000.0,24.7,2024-11-17 11:56:51
2022-03-31,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6846.33,6846.33,6760.05,6772.07,-92.68,-1.35,19567.91,2221.12,1000.0,24.39,2024-11-17 11:56:51
2022-04-01,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6723.26,6790.76,6688.7,6772.6,0.54,0.01,17153.06,1893.79,1000.0,24.4,2024-11-17 11:56:51
2022-04-06,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6769.74,6769.74,6711.3,6764.29,-8.32,-0.12,17993.28,1948.67,1000.0,24.38,2024-11-17 11:56:51
2022-04-07,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6736.34,6768.45,6623.59,6623.59,-140.7,-2.08,18843.27,2008.82,1000.0,23.9,2024-11-17 11:56:51
2022-04-08,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6635.69,6644.76,6496.18,6575.28,-48.3,-0.73,19157.41,2066.09,1000.0,23.77,2024-11-17 11:56:51
2022-04-11,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6544.29,6544.29,6297.39,6328.07,-247.22,-3.76,20420.83,2140.0,1000.0,22.91,2024-11-17 11:56:51
2022-04-12,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6314.22,6414.5,6259.05,6414.42,86.35,1.36,19367.69,1968.91,1000.0,23.2,2024-11-17 11:56:51
2022-04-13,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6381.78,6388.7,6286.25,6286.25,-128.17,-2.0,18443.41,1891.88,1000.0,22.76,2024-11-17 11:56:51
2022-04-14,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6313.1,6388.56,6294.37,6359.71,73.46,1.17,17575.47,1836.61,1000.0,23.0,2024-11-17 11:56:51
2022-04-15,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6328.23,6334.48,6229.41,6275.07,-84.64,-1.33,19000.75,2009.02,1000.0,22.72,2024-11-17 11:56:51
2022-04-18,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6233.42,6339.11,6164.44,6326.02,50.95,0.81,15896.48,1667.23,1000.0,22.9,2024-11-17 11:56:51
2022-04-19,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6324.42,6379.43,6304.25,6345.79,19.76,0.31,15094.16,1668.52,1000.0,22.97,2024-11-17 11:56:51
2022-04-20,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6347.8,6351.64,6208.79,6234.25,-111.53,-1.76,16535.74,1745.79,1000.0,22.58,2024-11-17 11:56:51
2022-04-21,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6206.18,6236.55,5966.03,5981.38,-252.87,-4.06,17345.49,1778.65,1000.0,21.68,2024-11-17 11:56:51
2022-04-22,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5937.39,5965.41,5851.23,5891.81,-89.58,-1.5,14472.92,1511.56,1000.0,21.4,2024-11-17 11:56:51
2022-04-25,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5776.18,5776.18,5431.61,5431.61,-460.2,-7.81,18316.67,1745.25,1000.0,19.76,2024-11-17 11:56:51
2022-04-26,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5432.61,5483.03,5251.52,5266.55,-165.06,-3.04,17832.33,1658.08,1000.0,19.17,2024-11-17 11:56:51
2022-04-27,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5192.5,5541.11,5164.75,5540.72,274.17,5.21,19292.73,1842.38,1000.0,20.09,2024-11-17 11:56:51
2022-04-28,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5501.52,5578.62,5425.77,5493.91,-46.81,-0.84,16971.41,1760.2,1000.0,19.89,2024-11-17 11:56:51
2022-04-29,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5534.17,5753.08,5517.72,5734.49,240.59,4.38,18666.05,1943.08,1000.0,20.72,2024-11-17 11:56:51
2022-05-05,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5723.18,5884.38,5712.06,5836.93,102.44,1.79,16893.3,1794.85,1000.0,20.83,2024-11-17 11:56:51
2022-05-06,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5690.14,5812.48,5665.93,5764.69,-72.24,-1.24,15419.64,1536.09,1000.0,20.5,2024-11-17 11:56:51
2022-05-09,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5749.9,5857.71,5749.9,5840.89,76.2,1.32,13894.35,1366.37,1000.0,20.77,2024-11-17 11:56:51
2022-05-10,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5761.85,5952.72,5746.72,5950.67,109.78,1.88,16963.01,1755.38,1000.0,21.16,2024-11-17 11:56:51
2022-05-11,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5959.79,6147.86,5959.79,6003.03,52.36,0.88,20631.11,2254.87,1000.0,21.31,2024-11-17 11:56:51
2022-05-12,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,5971.21,6061.18,5964.83,6034.57,31.54,0.53,16680.99,1716.88,1000.0,21.42,2024-11-17 11:56:51
2022-05-13,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6059.0,6079.16,6001.91,6071.67,37.09,0.61,15470.89,1563.79,1000.0,21.56,2024-11-17 11:56:51
2022-05-16,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6110.99,6154.7,6057.32,6082.88,11.21,0.18,15881.49,1624.66,1000.0,21.59,2024-11-17 11:56:51
2022-05-17,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6079.3,6120.84,6013.7,6118.46,35.58,0.58,16098.09,1743.63,1000.0,21.65,2024-11-17 11:56:51
2022-05-18,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6124.38,6183.46,6103.63,6127.8,9.35,0.15,15180.26,1647.56,1000.0,21.64,2024-11-17 11:56:51
2022-05-19,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6032.73,6180.19,6020.41,6180.19,52.38,0.85,16151.23,1752.97,1000.0,21.81,2024-11-17 11:56:51
2022-05-20,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6203.91,6263.44,6176.13,6263.44,83.26,1.35,16785.94,1875.76,1000.0,22.04,2024-11-17 11:56:51
2022-05-23,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6284.6,6345.0,6267.83,6343.47,80.02,1.28,16486.65,1864.73,1000.0,22.27,2024-11-17 11:56:51
2022-05-24,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6343.89,6345.12,6081.64,6081.64,-261.82,-4.13,19839.76,2210.27,1000.0,21.38,2024-11-17 11:56:51
2022-05-25,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6079.94,6188.27,6070.96,6188.27,106.63,1.75,16135.37,1699.86,1000.0,21.72,2024-11-17 11:56:51
2022-05-26,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6195.21,6252.56,6095.75,6227.1,38.83,0.63,16844.02,1759.41,1000.0,21.81,2024-11-17 11:56:51
2022-05-27,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6252.36,6283.72,6157.81,6210.09,-17.01,-0.27,17056.58,1772.13,1000.0,21.76,2024-11-17 11:56:51
2022-05-30,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6231.64,6282.36,6171.74,6282.36,72.26,1.16,15920.08,1699.66,1000.0,21.93,2024-11-17 11:56:51
2022-05-31,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6283.16,6356.55,6224.61,6353.35,70.99,1.13,17355.12,1949.84,1000.0,22.14,2024-11-17 11:56:51
2022-06-01,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6332.39,6398.35,6316.58,6373.32,19.97,0.31,17299.19,1895.85,1000.0,22.18,2024-11-17 11:56:51
2022-06-02,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6349.56,6449.97,6329.07,6442.93,69.62,1.09,16494.74,1901.73,1000.0,22.41,2024-11-17 11:56:51
2022-06-06,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6449.55,6612.8,6449.24,6604.98,162.04,2.52,18317.63,2367.45,1000.0,22.94,2024-11-17 11:56:51
2022-06-07,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6613.17,6631.32,6539.71,6597.83,-7.14,-0.11,18767.94,2262.33,1000.0,22.89,2024-11-17 11:56:51
2022-06-08,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6594.92,6660.09,6474.23,6608.89,11.06,0.17,19632.24,2355.52,1000.0,22.89,2024-11-17 11:56:51
2022-06-09,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6591.92,6591.92,6453.65,6490.38,-118.52,-1.79,17804.14,2071.33,1000.0,22.48,2024-11-17 11:56:51
2022-06-10,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6446.81,6630.26,6438.8,6627.75,137.37,2.12,17692.09,2164.73,1000.0,22.95,2024-11-17 11:56:51
2022-06-13,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6582.69,6683.91,6573.57,6674.8,47.06,0.71,20085.72,2392.5,1000.0,22.43,2024-11-17 11:56:51
2022-06-14,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6607.12,6665.25,6460.43,6665.25,-9.55,-0.14,20722.4,2371.01,1000.0,22.4,2024-11-17 11:56:51
2022-06-15,000852,中证1000指数,中证1000,CSI 1000 Index,CSI 1000,6671.05,6759.38,6653.76,6653.76,-11.49,-0.17,22859.66,2599.61,1000.0,22.32,2024-11-17 11:56:51
