日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG
2015-01-05,2963.43,3025.83,3049.09,2947.39,41065850000.0,468146810000.0,2.02,93.09000000000015,3.17416477
2015-01-06,2994.31,3021.69,3064.62,2977.28,37588080000.0,437962650000.0,1.8398,-4.139999999999873,-0.13682196
2015-01-07,3004.7,3028.14,3052.32,2991.42,29171640000.0,359066480000.0,1.4265,6.449999999999818,0.21345671
2015-01-08,3034.14,2952.11,3042.29,2946.15,26750150000.0,317641300000.0,1.3081,-76.02999999999975,-2.5107822
2015-01-09,2941.76,2945.71,3069.02,2937.61,32048680000.0,389645240000.0,1.5672,-6.400000000000091,-0.21679409
2015-01-12,2934.99,2921.57,2963.02,2877.21,24232550000.0,305550420000.0,1.185,-24.139999999999873,-0.81949683
2015-01-13,2915.99,2916.63,2950.54,2900.93,16756860000.0,221807930000.0,0.8193,-4.940000000000055,-0.16908717
2015-01-14,2924.96,2909.45,2947.79,2883.14,17644470000.0,213465160000.0,0.8627,-7.180000000000291,-0.24617452
2015-01-15,2908.93,3003.7,3003.7,2891.26,21922460000.0,278943690000.0,1.0719,94.25,3.23944388
2015-01-16,3015.36,3029.33,3054.21,2999.91,25731430000.0,320916000000.0,1.2581,25.63000000000011,0.85328095
2015-01-19,2832.52,2784.5,2902.4,2765.86,29239170000.0,314573650000.0,1.4296,-244.82999999999993,-8.08198513
2015-01-20,2763.51,2807.18,2831.71,2750.67,26950070000.0,340122000000.0,1.3165,22.679999999999836,0.81450889
2015-01-21,2828.1,2943.47,2951.83,2817.7,30550980000.0,374951140000.0,1.4924,136.28999999999996,4.85505026
2015-01-22,2944.63,2955.08,2961.55,2914.67,23749620000.0,297974300000.0,1.1601,11.610000000000127,0.39443242
2015-01-23,2968.0,2963.65,3012.82,2944.33,25376160000.0,322757130000.0,1.2386,8.570000000000164,0.29000907
2015-01-26,2965.74,2979.92,2981.7,2939.34,20017520000.0,246547590000.0,0.9771,16.269999999999982,0.5489852
2015-01-27,2986.46,2948.72,2988.2,2894.45,24726500000.0,297678230000.0,1.2069,-31.200000000000273,-1.04700797
2015-01-28,2924.69,2904.84,2953.57,2894.82,18234570000.0,230010670000.0,0.889,-43.879999999999654,-1.48810331
2015-01-29,2860.89,2865.31,2884.54,2844.27,17967150000.0,209229700000.0,0.8759,-39.5300000000002,-1.36083227
2015-01-30,2878.64,2826.85,2892.73,2823.45,16645220000.0,196277910000.0,0.8115,-38.460000000000036,-1.34226314
2015-02-02,2763.29,2757.93,2803.05,2753.54,16799380000.0,189381640000.0,0.819,-68.92000000000007,-2.43804942
2015-02-03,2787.59,2830.41,2833.57,2762.56,16853680000.0,208273350000.0,0.8217,72.48000000000002,2.628058
2015-02-04,2837.42,2801.04,2866.29,2799.95,16738140000.0,208857270000.0,0.8153,-29.36999999999989,-1.03765886
2015-02-05,2878.59,2772.85,2878.59,2772.85,22151250000.0,270069050000.0,1.0785,-28.190000000000055,-1.0064119
2015-02-06,2759.6,2728.78,2778.1,2707.07,16783630000.0,188123840000.0,0.8166,-44.06999999999971,-1.58933949
2015-02-09,2722.39,2762.12,2787.62,2715.39,15468360000.0,193446270000.0,0.7522,33.33999999999969,1.22179142
2015-02-10,2759.92,2812.42,2812.42,2754.76,14200640000.0,173245780000.0,0.6905,50.30000000000018,1.82106498
2015-02-11,2820.05,2833.03,2839.68,2814.26,12312750000.0,154308280000.0,0.5987,20.610000000000127,0.73282084
2015-02-12,2833.7,2839.44,2848.18,2805.74,13553030000.0,160630100000.0,0.659,6.4099999999998545,0.22625952
2015-02-13,2852.81,2861.15,2895.93,2845.12,17689660000.0,207149440000.0,0.8593,21.710000000000036,0.76458738
2015-02-16,2862.97,2880.16,2883.92,2855.56,13811500000.0,175984560000.0,0.6704,19.009999999999764,0.66441815
2015-02-17,2889.03,2900.35,2912.7,2889.03,13385720000.0,168550100000.0,0.649,20.190000000000055,0.70100272
2015-02-25,2905.44,2860.0,2905.44,2848.3,13971290000.0,170524260000.0,0.677,-40.34999999999991,-1.39121141
2015-02-26,2854.59,2934.02,2935.29,2838.32,20057810000.0,237264170000.0,0.972,74.01999999999998,2.58811189
2015-02-27,2933.01,2936.57,2953.8,2931.25,19406290000.0,224084820000.0,0.9404,2.550000000000182,0.08691147
2015-03-02,2960.92,2955.05,2965.14,2930.16,20964970000.0,264676370000.0,1.0155,18.480000000000018,0.62930562
2015-03-03,2935.7,2870.0,2950.38,2867.7,21874750000.0,266887960000.0,1.0596,-85.05000000000018,-2.87812389
2015-03-04,2874.87,2882.31,2892.53,2856.59,16198360000.0,196194980000.0,0.7839,12.309999999999945,0.42891986
2015-03-05,2866.45,2849.15,2868.52,2826.36,18210390000.0,222193340000.0,0.8812,-33.159999999999854,-1.15046612
2015-03-06,2853.1,2838.28,2867.2,2833.7,14706650000.0,181061270000.0,0.7116,-10.86999999999989,-0.38151729
2015-03-09,2814.47,2890.1,2898.22,2786.77,20536210000.0,234257230000.0,0.9936,51.81999999999971,1.82575363
2015-03-10,2877.77,2872.7,2897.22,2864.22,16592770000.0,200347700000.0,0.802,-17.40000000000009,-0.60205529
2015-03-11,2876.46,2878.7,2914.62,2869.67,16119300000.0,192301860000.0,0.7753,6.0,0.20886274
2015-03-12,2908.42,2942.8,2952.76,2890.0,23790090000.0,278673300000.0,1.1442,64.10000000000036,2.22669955
2015-03-13,2951.99,2961.72,2984.95,2944.62,21767600000.0,253528890000.0,1.0464,18.919999999999618,0.64292511
2015-03-16,2982.34,3032.57,3032.57,2961.8,23372220000.0,292953410000.0,1.1228,70.85000000000036,2.39219102
2015-03-17,3056.48,3074.45,3079.06,3044.44,32126530000.0,377811980000.0,1.5433,41.879999999999654,1.38100687
2015-03-18,3085.8,3147.0,3147.0,3082.29,36484170000.0,404585370000.0,1.7527,72.55000000000018,2.35977167
2015-03-19,3151.31,3138.79,3156.13,3116.04,34310970000.0,384368420000.0,1.6477,-8.210000000000036,-0.26088338
2015-03-20,3150.28,3183.37,3207.06,3130.19,35529770000.0,464842510000.0,1.706,44.57999999999993,1.42029253
2015-03-23,3208.88,3245.77,3245.8,3206.77,33952980000.0,433412680000.0,1.6302,62.40000000000009,1.96018685
2015-03-24,3252.29,3241.39,3258.88,3175.59,41095800000.0,490503520000.0,1.9732,-4.380000000000109,-0.13494487
2015-03-25,3231.63,3207.79,3243.52,3187.72,32999760000.0,412732800000.0,1.5845,-33.59999999999991,-1.03659233
2015-03-26,3192.28,3221.56,3256.16,3170.16,30075060000.0,389649120000.0,1.4429,13.769999999999982,0.4292675
2015-03-27,3228.81,3233.85,3255.03,3206.29,26006270000.0,327869580000.0,1.2477,12.289999999999964,0.3814922
2015-03-30,3256.93,3335.62,3345.89,3255.08,38054630000.0,463970100000.0,1.8226,101.76999999999998,3.1470229
2015-03-31,3382.23,3304.8,3407.44,3294.55,38717040000.0,515494240000.0,1.8543,-30.81999999999971,-0.92396616
2015-04-01,3309.92,3363.84,3376.27,3302.32,28576770000.0,387411080000.0,1.3687,59.039999999999964,1.78649237
2015-04-02,3385.86,3356.61,3391.53,3312.42,28659490000.0,386071280000.0,1.3726,-7.230000000000018,-0.21493293
2015-04-03,3339.18,3391.88,3391.88,3331.06,26945870000.0,379363790000.0,1.2906,35.26999999999998,1.05076253
2015-04-07,3430.32,3468.71,3469.06,3415.92,36155760000.0,472028710000.0,1.7316,76.82999999999993,2.26511551
2015-04-08,3483.87,3510.78,3517.12,3431.9,40563370000.0,563891580000.0,1.9427,42.070000000000164,1.21284281
2015-04-09,3527.36,3484.76,3551.59,3451.93,38824420000.0,559112730000.0,1.8595,-26.019999999999982,-0.74114584
2015-04-10,3473.46,3547.9,3553.63,3458.39,30348400000.0,430688270000.0,1.4535,63.13999999999987,1.81188948
2015-04-13,3587.59,3603.35,3611.94,3558.73,38227930000.0,505117000000.0,1.8292,55.44999999999982,1.56289636
2015-04-14,3609.82,3616.05,3641.22,3572.48,38571640000.0,511517270000.0,1.8456,12.700000000000273,0.3524498
2015-04-15,3617.45,3577.18,3655.66,3576.88,42304310000.0,511136590000.0,2.0128,-38.870000000000346,-1.07492983
2015-04-16,3558.16,3694.34,3694.34,3543.21,37738020000.0,487586310000.0,1.7952,117.16000000000031,3.27520561
2015-04-17,3753.87,3769.07,3796.7,3734.62,48664230000.0,627014440000.0,2.315,74.73000000000002,2.0228241
2015-04-20,3791.32,3710.22,3837.41,3688.55,61269690000.0,819748680000.0,2.9146,-58.850000000000364,-1.56139313
2015-04-21,3712.81,3791.59,3791.97,3695.25,44953920000.0,606824570000.0,2.1376,81.37000000000035,2.1931314
2015-04-22,3806.89,3896.46,3896.85,3800.59,46060490000.0,671218860000.0,2.1902,104.86999999999989,2.76585812
2015-04-23,3917.92,3892.51,3928.19,3858.87,44369570000.0,651586930000.0,2.1098,-3.949999999999818,-0.10137407
2015-04-24,3845.73,3859.78,3884.47,3792.18,42930060000.0,623506780000.0,2.0412,-32.73000000000002,-0.84084562
2015-04-27,3906.83,3959.62,3961.34,3900.37,46517200000.0,672848500000.0,2.2116,99.83999999999969,2.58667592
2015-04-28,3970.45,3927.54,4008.31,3895.16,55853990000.0,773574730000.0,2.6555,-32.07999999999993,-0.81017875
2015-04-29,3915.11,3946.04,3966.15,3886.89,36530370000.0,553251340000.0,1.7368,18.5,0.47103276
2015-04-30,3954.07,3925.35,3978.55,3925.35,36030970000.0,545253760000.0,1.7131,-20.690000000000055,-0.52432312
2015-05-04,3928.8,3949.18,3955.86,3877.64,33797220000.0,498803310000.0,1.6067,23.829999999999927,0.60707962
