日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额,update_time
2023-07-31,4435.39,4494.5,4433.11,4447.12,0.0085,9428.38,2219.54,2024-10-22 08:38:54
2023-08-01,4446.58,4467.36,4418.5,4434.72,-0.0028000000000000004,7725.74,1688.46,2024-10-22 08:38:54
2023-08-02,4426.84,4447.16,4405.02,4415.71,-0.0043,6894.85,1394.78,2024-10-22 08:38:54
2023-08-03,4405.06,4452.93,4404.48,4452.32,0.0083,6806.43,1540.84,2024-10-22 08:38:54
2023-08-04,4482.53,4498.56,4443.28,4463.73,0.0026,8347.53,1953.18,2024-10-22 08:38:54
2023-08-07,4446.01,4446.06,4416.0,4427.88,-0.008,6406.85,1498.41,2024-10-22 08:38:54
2023-08-08,4421.07,4437.77,4399.4,4416.6,-0.0025,5972.59,1411.93,2024-10-22 08:38:54
2023-08-09,4401.5,4423.3,4395.75,4403.49,-0.003,4965.96,1210.99,2024-10-22 08:38:54
2023-08-10,4401.06,4423.81,4390.53,4421.8,0.0042,4995.16,1207.37,2024-10-22 08:38:54
2023-08-11,4424.02,4424.02,4324.75,4324.75,-0.0219,5914.04,1311.03,2024-10-22 08:38:54
2023-08-14,4276.84,4284.25,4229.0,4279.2,-0.0105,5489.36,1329.4,2024-10-22 08:38:54
2023-08-15,4279.95,4286.61,4200.47,4236.08,-0.0101,4997.05,1225.21,2024-10-22 08:38:54
2023-08-16,4219.53,4242.58,4195.25,4195.27,-0.0096,4861.3,1153.62,2024-10-22 08:38:54
2023-08-17,4181.32,4231.97,4154.97,4226.77,0.0075,5107.35,1219.5,2024-10-22 08:38:54
2023-08-18,4228.05,4232.72,4162.18,4162.18,-0.015300000000000001,4693.48,1155.43,2024-10-22 08:38:54
2023-08-21,4146.97,4163.16,4101.74,4101.74,-0.014499999999999999,4684.5,1117.35,2024-10-22 08:38:54
2023-08-22,4121.01,4133.15,4036.02,4105.11,0.0008,5833.14,1377.37,2024-10-22 08:38:54
2023-08-23,4097.65,4097.65,4016.8,4017.18,-0.021400000000000002,4807.25,1097.02,2024-10-22 08:38:54
2023-08-24,4035.26,4108.98,4024.94,4074.19,0.014199999999999999,5223.88,1311.81,2024-10-22 08:38:54
2023-08-25,4055.21,4066.77,4019.95,4035.36,-0.0095,5051.01,1178.76,2024-10-22 08:38:54
2023-08-28,4275.01,4275.01,4055.62,4068.22,0.008100000000000001,9415.49,2158.38,2024-10-22 08:38:54
2023-08-29,4056.64,4179.51,4056.52,4158.81,0.0223,7606.39,1832.14,2024-10-22 08:38:54
2023-08-30,4177.81,4211.17,4160.73,4173.03,0.0034000000000000002,6651.08,1552.16,2024-10-22 08:38:54
2023-08-31,4165.58,4170.7,4137.17,4144.92,-0.0067,5610.44,1272.14,2024-10-22 08:38:54
2023-09-01,4158.2,4183.76,4150.94,4165.33,0.0049,5116.43,1133.4,2024-10-22 08:38:54
2023-09-04,4189.19,4235.05,4168.88,4234.32,0.0166,7274.26,1594.18,2024-10-22 08:38:54
2023-09-05,4222.99,4232.24,4205.57,4213.27,-0.005,5502.11,1333.78,2024-10-22 08:38:54
2023-09-06,4198.28,4205.36,4172.47,4199.25,-0.0033,5096.68,1278.3,2024-10-22 08:38:54
2023-09-07,4187.95,4187.95,4117.51,4117.51,-0.0195,5224.51,1267.07,2024-10-22 08:38:54
2023-09-08,4101.59,4114.97,4077.73,4094.0,-0.005699999999999999,3969.26,1010.73,2024-10-22 08:38:54
2023-09-11,4094.0,4153.78,4078.89,4129.44,0.0087,5684.2,1353.43,2024-10-22 08:38:54
2023-09-12,4127.65,4142.49,4114.35,4119.37,-0.0024,4545.41,1103.13,2024-10-22 08:38:54
2023-09-13,4112.77,4129.69,4063.24,4085.61,-0.008199999999999999,4586.06,1053.71,2024-10-22 08:38:54
2023-09-14,4079.73,4087.07,4046.61,4062.65,-0.005600000000000001,4793.81,1062.52,2024-10-22 08:38:54
2023-09-15,4071.18,4091.61,4038.54,4050.53,-0.003,5560.54,1322.22,2024-10-22 08:38:54
2023-09-18,4036.51,4097.44,4031.25,4075.33,0.0060999999999999995,5010.24,1238.03,2024-10-22 08:38:54
2023-09-19,4070.2,4070.2,4033.0,4049.82,-0.0063,4471.71,1010.43,2024-10-22 08:38:54
2023-09-20,4042.41,4042.77,4016.6,4016.62,-0.008199999999999999,3924.96,878.33,2024-10-22 08:38:54
2023-09-21,4004.35,4018.93,3975.87,3975.87,-0.0101,4148.04,943.36,2024-10-22 08:38:54
2023-09-22,3971.73,4049.85,3965.12,4048.24,0.0182,5842.72,1360.79,2024-10-22 08:38:54
2023-09-25,4048.21,4048.21,4023.98,4031.87,-0.004,4974.89,1171.72,2024-10-22 08:38:54
2023-09-26,4024.18,4032.41,3996.99,3996.99,-0.0087,4181.32,1062.86,2024-10-22 08:38:54
2023-09-27,3999.37,4066.66,3999.0,4029.18,0.008100000000000001,5199.52,1342.12,2024-10-22 08:38:54
2023-09-28,4040.08,4050.63,4010.46,4018.13,-0.0027,4930.73,1213.14,2024-10-22 08:38:54
2023-10-09,4006.05,4023.09,3962.21,4009.58,-0.0021,5259.45,1274.59,2024-10-22 08:38:54
2023-10-10,4019.94,4037.48,3982.88,3984.65,-0.0062,5021.77,1196.42,2024-10-22 08:38:54
2023-10-11,4005.7,4033.92,3988.77,4003.81,0.0048,5283.16,1358.24,2024-10-22 08:38:54
2023-10-12,4029.25,4049.49,4009.62,4045.94,0.0105,6050.47,1548.19,2024-10-22 08:38:54
2023-10-13,4018.33,4018.33,3983.06,3999.57,-0.0115,5051.86,1300.21,2024-10-22 08:38:54
2023-10-16,3999.65,3999.99,3923.24,3936.87,-0.015700000000000002,5204.02,1248.46,2024-10-22 08:38:54
2023-10-17,3943.12,3957.1,3924.58,3946.67,0.0025,4781.39,1125.14,2024-10-22 08:38:54
2023-10-18,3938.09,3938.09,3897.56,3901.3,-0.0115,4979.78,1172.89,2024-10-22 08:38:54
2023-10-19,3875.53,3889.1,3841.02,3841.02,-0.0155,5527.17,1309.62,2024-10-22 08:38:54
2023-10-20,3819.57,3856.47,3814.33,3821.47,-0.0051,5302.37,1288.69,2024-10-22 08:38:54
2023-10-23,3810.2,3810.2,3731.55,3753.19,-0.0179,5405.06,1175.65,2024-10-22 08:38:54
2023-10-24,3767.0,3797.93,3741.02,3786.59,0.0089,5992.11,1359.33,2024-10-22 08:38:54
2023-10-25,3822.78,3836.77,3790.94,3790.94,0.0011,6171.39,1433.59,2024-10-22 08:38:54
2023-10-26,3763.14,3794.24,3738.9,3791.12,0.0,5756.29,1335.45,2024-10-22 08:38:54
2023-10-27,3774.38,3901.29,3767.55,3886.52,0.0252,6920.24,1768.23,2024-10-22 08:38:54
2023-10-30,3884.97,3964.71,3883.38,3953.29,0.0172,7572.61,1881.34,2024-10-22 08:38:54
2023-10-31,3944.12,3946.31,3906.66,3928.28,-0.0063,6009.78,1483.05,2024-10-22 08:38:54
2023-11-01,3946.45,3947.33,3897.38,3906.26,-0.005600000000000001,5414.68,1323.69,2024-10-22 08:38:54
2023-11-02,3914.49,3926.37,3865.54,3865.8,-0.0104,4938.8,1164.96,2024-10-22 08:38:54
2023-11-03,3871.89,3928.74,3871.89,3918.98,0.0138,5388.39,1290.13,2024-10-22 08:38:54
2023-11-06,3948.62,4006.04,3948.62,4001.04,0.0209,8568.3,1951.21,2024-10-22 08:38:54
2023-11-07,3988.63,4000.13,3968.84,3989.69,-0.0028000000000000004,6604.82,1533.13,2024-10-22 08:38:54
2023-11-08,3976.15,4001.17,3956.28,3982.01,-0.0019,6301.54,1540.46,2024-10-22 08:38:54
2023-11-09,3973.7,4007.58,3973.35,3986.98,0.0012,6486.84,1483.01,2024-10-22 08:38:54
2023-11-10,3967.29,3968.23,3946.48,3959.16,-0.006999999999999999,5394.32,1241.92,2024-10-22 08:38:54
2023-11-13,3972.94,3980.73,3937.84,3958.56,-0.0002,5045.88,1185.71,2024-10-22 08:38:54
2023-11-14,3960.35,3983.65,3939.06,3956.8,-0.0004,5299.62,1237.79,2024-10-22 08:38:54
2023-11-15,4004.55,4011.06,3980.24,3992.09,0.0089,6429.34,1535.65,2024-10-22 08:38:54
2023-11-16,3981.95,3981.95,3932.78,3932.78,-0.0149,5023.67,1149.52,2024-10-22 08:38:54
2023-11-17,3919.42,3936.25,3911.01,3936.1,0.0008,4494.29,999.14,2024-10-22 08:38:54
2023-11-20,3938.35,3953.54,3904.31,3939.99,0.001,5094.81,1192.18,2024-10-22 08:38:54
2023-11-21,3950.89,3978.94,3926.56,3932.72,-0.0018,5623.3,1275.05,2024-10-22 08:38:54
2023-11-22,3915.29,3923.64,3869.64,3869.64,-0.016,4573.36,1058.88,2024-10-22 08:38:54
2023-11-23,3865.71,3894.1,3855.16,3892.32,0.0059,4825.2,1062.9,2024-10-22 08:38:54
2023-11-24,3889.31,3889.31,3847.88,3853.5,-0.01,4626.63,1056.1,2024-10-22 08:38:54
2023-11-27,3848.87,3848.87,3810.92,3832.65,-0.0054,4941.3,1157.64,2024-10-22 08:38:54
2023-11-28,3831.23,3848.59,3817.92,3848.59,0.0042,5264.65,1186.46,2024-10-22 08:38:54
2023-11-29,3846.83,3850.25,3813.53,3818.78,-0.0077,5172.46,1157.23,2024-10-22 08:38:54
2023-11-30,3814.37,3833.49,3795.45,3814.16,-0.0012,5169.88,1115.13,2024-10-22 08:38:54
2023-12-01,3811.1,3816.19,3765.28,3803.52,-0.0028000000000000004,5489.38,1260.85,2024-10-22 08:38:54
2023-12-04,3801.31,3811.55,3775.96,3776.07,-0.0072,6015.65,1323.02,2024-10-22 08:38:54
2023-12-05,3760.68,3768.16,3702.95,3703.22,-0.019299999999999998,5650.53,1270.13,2024-10-22 08:38:54
2023-12-06,3694.23,3756.6,3692.91,3732.43,0.0079,6181.86,1458.69,2024-10-22 08:38:54
2023-12-07,3721.99,3729.02,3687.39,3711.01,-0.005699999999999999,5519.89,1307.36,2024-10-22 08:38:54
2023-12-08,3716.71,3735.81,3697.83,3725.51,0.0039000000000000003,6503.2,1527.09,2024-10-22 08:38:54
2023-12-11,3697.67,3755.51,3662.42,3747.49,0.0059,7018.48,1526.27,2024-10-22 08:38:54
2023-12-12,3735.89,3746.9,3722.58,3737.47,-0.0027,4785.12,1081.59,2024-10-22 08:38:54
2023-12-13,3727.65,3727.65,3671.82,3671.82,-0.0176,4806.76,1142.05,2024-10-22 08:38:54
2023-12-14,3696.72,3716.42,3649.92,3651.16,-0.005600000000000001,4542.36,1057.04,2024-10-22 08:38:54
2023-12-15,3667.2,3695.64,3636.44,3643.22,-0.0022,5214.09,1157.55,2024-10-22 08:38:54
2023-12-18,3627.98,3641.91,3593.87,3601.87,-0.0113,4793.75,1026.79,2024-10-22 08:38:54
2023-12-19,3596.88,3629.85,3586.1,3612.02,0.0028000000000000004,4375.15,970.71,2024-10-22 08:38:54
2023-12-20,3617.19,3625.38,3575.84,3575.92,-0.01,4585.58,961.35,2024-10-22 08:38:54
2023-12-21,3560.07,3637.5,3555.9,3622.76,0.0131,5393.47,1244.17,2024-10-22 08:38:54
2023-12-22,3620.58,3663.02,3592.61,3629.83,0.002,6295.88,1332.21,2024-10-22 08:38:54
2023-12-25,3620.4,3650.59,3620.4,3645.69,0.0044,4441.55,949.64,2024-10-22 08:38:54
2023-12-26,3643.04,3643.04,3599.81,3613.03,-0.009000000000000001,4507.29,941.89,2024-10-22 08:38:54
2023-12-27,3615.57,3630.0,3593.66,3618.56,0.0015,4823.07,1027.86,2024-10-22 08:38:54
2023-12-28,3615.98,3750.5,3612.46,3736.41,0.0326,8208.61,1936.32,2024-10-22 08:38:54
2023-12-29,3734.34,3759.93,3732.84,3750.47,0.0038,6558.4,1530.36,2024-10-22 08:38:54
2024-01-02,3749.3,3749.3,3696.45,3696.45,-0.0144,6518.34,1384.71,2024-10-22 08:38:54
2024-01-03,3688.23,3703.93,3656.72,3674.96,-0.0058,5818.92,1239.3,2024-10-22 08:38:54
2024-01-04,3669.44,3669.44,3610.29,3629.31,-0.0124,5662.69,1204.07,2024-10-22 08:38:54
2024-01-05,3623.74,3656.79,3569.74,3587.4,-0.0115,5837.19,1241.74,2024-10-22 08:38:54
2024-01-08,3576.27,3594.63,3527.15,3527.15,-0.0168,5743.62,1198.0,2024-10-22 08:38:54
2024-01-09,3530.19,3573.4,3513.79,3536.7,0.0027,5688.51,1266.81,2024-10-22 08:38:54
2024-01-10,3521.4,3576.3,3499.44,3527.31,-0.0027,5389.62,1270.48,2024-10-22 08:38:54
2024-01-11,3525.85,3592.28,3517.77,3572.12,0.0127,6148.35,1477.86,2024-10-22 08:38:54
2024-01-12,3559.07,3588.87,3546.88,3547.07,-0.006999999999999999,5559.06,1308.26,2024-10-22 08:38:54
2024-01-15,3529.63,3563.33,3509.25,3526.49,-0.0058,4838.82,1134.01,2024-10-22 08:38:54
2024-01-16,3519.43,3549.73,3492.23,3540.86,0.0040999999999999995,5849.39,1308.38,2024-10-22 08:38:54
2024-01-17,3530.11,3530.11,3435.77,3435.77,-0.0297,5381.31,1197.97,2024-10-22 08:38:54
2024-01-18,3414.66,3497.73,3385.91,3493.61,0.0168,8244.91,1721.43,2024-10-22 08:38:54
2024-01-19,3481.05,3514.29,3465.23,3472.44,-0.0060999999999999995,5929.55,1339.41,2024-10-22 08:38:54
2024-01-22,3460.91,3460.91,3347.11,3371.54,-0.0291,7156.33,1525.83,2024-10-22 08:38:54
2024-01-23,3362.84,3423.28,3339.74,3404.66,0.0098,6428.8,1372.7,2024-10-22 08:38:54
2024-01-24,3419.21,3428.51,3320.09,3422.2,0.0052,6986.46,1442.27,2024-10-22 08:38:54
2024-01-25,3413.79,3487.87,3393.73,3487.81,0.0192,7974.75,1608.17,2024-10-22 08:38:54
2024-01-26,3462.89,3487.04,3428.3,3438.26,-0.014199999999999999,7581.2,1496.47,2024-10-22 08:38:54
2024-01-29,3433.43,3443.36,3345.77,3345.77,-0.0269,7370.5,1505.95,2024-10-22 08:38:54
2024-01-30,3318.11,3338.06,3255.08,3257.05,-0.0265,5951.06,1207.38,2024-10-22 08:38:54
2024-01-31,3242.9,3276.04,3199.56,3202.52,-0.0167,6967.76,1390.38,2024-10-22 08:38:54
2024-02-01,3189.12,3264.56,3176.66,3212.01,0.003,6638.82,1286.94,2024-10-22 08:38:54
2024-02-02,3213.77,3226.95,3051.83,3132.07,-0.024900000000000002,7959.14,1458.84,2024-10-22 08:38:54
2024-02-05,3107.57,3184.16,3000.15,3120.77,-0.0036,9777.27,1761.72,2024-10-22 08:38:54
2024-02-06,3095.39,3304.4,3094.34,3302.08,0.0581,9831.31,1813.92,2024-10-22 08:38:54
2024-02-07,3308.4,3392.98,3296.08,3388.67,0.0262,11104.79,2028.79,2024-10-22 08:38:54
2024-02-08,3403.56,3476.83,3400.94,3430.15,0.012199999999999999,10512.84,1944.32,2024-10-22 08:38:54
2024-02-19,3462.7,3462.7,3407.76,3446.47,0.0048,9046.32,1764.69,2024-10-22 08:38:54
2024-02-20,3429.73,3447.06,3398.73,3440.65,-0.0017000000000000001,6981.44,1402.79,2024-10-22 08:38:54
2024-02-21,3414.01,3537.73,3406.3,3482.37,0.0121,8973.45,1850.0,2024-10-22 08:38:54
2024-02-22,3472.78,3518.3,3471.71,3518.3,0.0103,7384.62,1460.14,2024-10-22 08:38:54
2024-02-23,3527.7,3535.5,3495.4,3530.96,0.0036,7998.82,1588.14,2024-10-22 08:38:54
2024-02-26,3529.71,3550.05,3503.56,3514.99,-0.0045000000000000005,7868.09,1610.59,2024-10-22 08:38:54
2024-02-27,3499.79,3581.81,3495.81,3581.81,0.019,7578.88,1657.41,2024-10-22 08:38:54
2024-02-28,3590.72,3638.16,3507.97,3507.97,-0.0206,10851.85,2275.09,2024-10-22 08:38:54
2024-02-29,3489.78,3617.54,3489.78,3617.54,0.031200000000000002,8821.48,1973.55,2024-10-22 08:38:54
2024-03-01,3619.98,3653.93,3599.7,3645.66,0.0078000000000000005,8557.99,1882.2,2024-10-22 08:38:54
2024-03-04,3649.31,3670.5,3625.99,3655.89,0.0028000000000000004,8371.31,1890.48,2024-10-22 08:38:54
2024-03-05,3634.06,3657.33,3624.16,3650.31,-0.0015,8213.4,1840.31,2024-10-22 08:38:54
2024-03-06,3636.16,3687.31,3614.69,3649.51,-0.0002,7570.57,1635.43,2024-10-22 08:38:54
2024-03-07,3644.79,3667.82,3601.76,3602.46,-0.0129,8196.59,1679.58,2024-10-22 08:38:54
2024-03-08,3603.59,3638.63,3586.77,3632.68,0.0084,7065.51,1552.43,2024-10-22 08:38:54
2024-03-11,3645.81,3731.23,3645.81,3731.23,0.0271,9210.37,2167.47,2024-10-22 08:38:54
2024-03-12,3741.39,3777.6,3729.32,3758.98,0.0074,9756.39,2344.3,2024-10-22 08:38:54
2024-03-13,3757.15,3768.03,3731.71,3745.27,-0.0036,8148.93,1791.83,2024-10-22 08:38:54
2024-03-14,3748.65,3779.12,3697.67,3722.87,-0.006,8023.51,1786.45,2024-10-22 08:38:54
2024-03-15,3710.49,3738.23,3670.9,3736.19,0.0036,7986.83,1745.78,2024-10-22 08:38:54
2024-03-18,3755.45,3794.17,3744.52,3794.16,0.0155,9142.06,2083.35,2024-10-22 08:38:54
2024-03-19,3783.98,3813.54,3769.04,3769.04,-0.0066,8526.09,1913.24,2024-10-22 08:38:54
2024-03-20,3756.19,3777.8,3752.12,3773.0,0.0011,7249.9,1552.43,2024-10-22 08:38:54
2024-03-21,3784.97,3794.29,3748.9,3757.62,-0.0040999999999999995,7438.89,1654.65,2024-10-22 08:38:54
2024-03-22,3745.23,3756.24,3683.35,3698.33,-0.0158,7819.3,1744.73,2024-10-22 08:38:54
2024-03-25,3687.05,3718.64,3656.3,3656.59,-0.0113,7493.86,1606.25,2024-10-22 08:38:54
2024-03-26,3658.4,3687.11,3635.57,3674.36,0.0049,7043.9,1581.31,2024-10-22 08:38:54
2024-03-27,3671.44,3671.44,3591.85,3591.85,-0.0225,6803.17,1445.74,2024-10-22 08:38:54
2024-03-28,3588.21,3662.71,3588.21,3623.25,0.0087,6879.12,1448.4,2024-10-22 08:38:54
2024-03-29,3625.56,3651.0,3615.45,3648.87,0.0070999999999999995,6496.97,1319.11,2024-10-22 08:38:54
2024-04-01,3666.62,3737.2,3666.62,3734.01,0.0233,8958.16,1755.59,2024-10-22 08:38:54
2024-04-02,3733.2,3737.98,3710.55,3729.71,-0.0012,8160.13,1651.7,2024-10-22 08:38:54
2024-04-03,3727.14,3739.42,3715.79,3730.1,0.0001,8955.94,1761.3,2024-10-22 08:38:54
2024-04-08,3714.1,3723.02,3659.98,3660.4,-0.0187,9539.15,1835.35,2024-10-22 08:38:54
2024-04-09,3656.23,3691.85,3648.63,3691.57,0.0085,7858.55,1571.13,2024-10-22 08:38:54
2024-04-10,3685.89,3686.19,3625.98,3646.02,-0.0123,7395.9,1485.34,2024-10-22 08:38:54
2024-04-11,3617.82,3667.35,3617.42,3640.5,-0.0015,7481.19,1507.67,2024-10-22 08:38:54
2024-04-12,3644.23,3653.13,3601.32,3607.56,-0.009000000000000001,7187.82,1481.44,2024-10-22 08:38:54
2024-04-15,3605.8,3683.24,3603.12,3672.65,0.018000000000000002,8818.79,1777.63,2024-10-22 08:38:54
2024-04-16,3652.37,3658.4,3583.14,3585.44,-0.023700000000000002,8779.01,1682.16,2024-10-22 08:38:54
2024-04-17,3591.87,3653.58,3591.87,3653.09,0.0189,7776.67,1544.43,2024-10-22 08:38:54
2024-04-18,3635.64,3686.5,3614.45,3648.81,-0.0012,8152.1,1616.94,2024-10-22 08:38:54
2024-04-19,3626.63,3638.4,3587.01,3604.25,-0.012199999999999999,8208.91,1597.53,2024-10-22 08:38:54
2024-04-22,3593.54,3628.07,3587.1,3588.67,-0.0043,7822.61,1524.83,2024-10-22 08:38:54
2024-04-23,3579.66,3590.82,3546.02,3558.6,-0.0084,7627.7,1467.02,2024-10-22 08:38:54
2024-04-24,3562.27,3577.5,3541.18,3574.48,0.0045000000000000005,7030.38,1403.8,2024-10-22 08:38:54
2024-04-25,3558.52,3605.89,3553.87,3579.94,0.0015,6840.56,1369.26,2024-10-22 08:38:54
2024-04-26,3576.89,3665.0,3576.89,3661.4,0.022799999999999997,9814.31,1996.65,2024-10-22 08:38:54
2024-04-29,3667.34,3770.69,3667.34,3745.62,0.023,11168.28,2377.78,2024-10-22 08:38:54
2024-04-30,3733.76,3739.3,3699.59,3699.59,-0.0123,9081.96,1777.3,2024-10-22 08:38:54
2024-05-06,3752.89,3785.44,3752.89,3778.52,0.0213,10543.93,2132.48,2024-10-22 08:38:54
2024-05-07,3778.12,3793.96,3768.18,3787.17,0.0023,8004.72,1628.71,2024-10-22 08:38:54
2024-05-08,3779.8,3779.8,3744.1,3745.44,-0.011000000000000001,7416.28,1452.32,2024-10-22 08:38:54
2024-05-09,3750.18,3814.72,3750.18,3807.29,0.0165,8723.06,1774.17,2024-10-22 08:38:54
2024-05-10,3812.71,3817.06,3757.48,3779.19,-0.0074,7992.83,1603.3,2024-10-22 08:38:54
2024-05-13,3746.9,3768.66,3729.88,3753.33,-0.0068000000000000005,8026.86,1650.32,2024-10-22 08:38:54
2024-05-14,3762.25,3775.05,3742.24,3751.73,-0.0004,7132.77,1435.88,2024-10-22 08:38:54
2024-05-15,3748.62,3758.27,3709.11,3711.94,-0.0106,6705.26,1292.49,2024-10-22 08:38:54
2024-05-16,3724.93,3739.08,3703.58,3710.93,-0.0003,7387.2,1427.0,2024-10-22 08:38:54
2024-05-17,3706.51,3749.71,3696.79,3749.71,0.0105,7395.61,1431.25,2024-10-22 08:38:54
2024-05-20,3759.65,3790.46,3758.49,3779.41,0.0079,8881.34,1722.53,2024-10-22 08:38:54
2024-05-21,3769.97,3769.97,3727.23,3738.26,-0.0109,7092.38,1299.97,2024-10-22 08:38:54
2024-05-22,3741.16,3768.74,3727.29,3761.21,0.0060999999999999995,8302.54,1614.79,2024-10-22 08:38:54
2024-05-23,3741.84,3741.84,3689.31,3696.52,-0.0172,7837.24,1464.55,2024-10-22 08:38:54
2024-05-24,3683.04,3705.56,3643.68,3645.14,-0.0139,6218.17,1252.78,2024-10-22 08:38:54
2024-05-27,3652.04,3682.22,3625.04,3679.96,0.0096,7004.54,1385.76,2024-10-22 08:38:54
2024-05-28,3676.49,3687.54,3648.06,3649.95,-0.008199999999999999,7103.01,1354.97,2024-10-22 08:38:54
2024-05-29,3651.39,3695.37,3651.39,3677.16,0.0075,7213.6,1426.57,2024-10-22 08:38:54
2024-05-30,3672.5,3689.17,3654.31,3662.46,-0.004,7321.93,1471.0,2024-10-22 08:38:54
2024-05-31,3664.51,3688.33,3644.35,3644.35,-0.0049,6505.15,1339.53,2024-10-22 08:38:54
2024-06-03,3639.21,3668.8,3620.61,3653.54,0.0025,7961.58,1591.1,2024-10-22 08:38:54
2024-06-04,3645.73,3698.01,3641.86,3690.71,0.0102,7191.66,1411.91,2024-10-22 08:38:54
2024-06-05,3679.9,3707.26,3665.39,3665.55,-0.0068000000000000005,6451.51,1358.34,2024-10-22 08:38:54
2024-06-06,3680.62,3696.08,3636.91,3647.24,-0.005,8575.23,1648.38,2024-10-22 08:38:54
2024-06-07,3650.71,3657.42,3583.15,3609.61,-0.0103,7063.06,1488.09,2024-10-22 08:38:54
2024-06-11,3584.72,3613.28,3570.4,3606.94,-0.0007000000000000001,7213.54,1553.74,2024-10-22 08:38:54
2024-06-12,3600.48,3620.97,3599.38,3612.59,0.0016,6884.54,1514.0,2024-10-22 08:38:54
2024-06-13,3619.4,3628.45,3586.9,3590.95,-0.006,7120.86,1615.64,2024-10-22 08:38:54
2024-06-14,3581.22,3599.35,3555.79,3595.63,0.0013,8685.64,1888.61,2024-10-22 08:38:54
2024-06-17,3571.98,3609.08,3569.77,3603.79,0.0023,8039.59,1729.41,2024-10-22 08:38:54
2024-06-18,3598.55,3620.4,3591.8,3606.45,0.0007000000000000001,6924.87,1496.77,2024-10-22 08:38:54
2024-06-19,3602.73,3602.97,3569.8,3570.86,-0.009899999999999999,6191.57,1330.11,2024-10-22 08:38:54
2024-06-20,3567.4,3583.83,3535.18,3537.64,-0.009300000000000001,6988.53,1377.61,2024-10-22 08:38:54
2024-06-21,3531.96,3539.67,3498.57,3519.89,-0.005,6067.27,1280.01,2024-10-22 08:38:54
2024-06-24,3482.89,3519.9,3480.16,3482.53,-0.0106,6956.11,1399.81,2024-10-22 08:38:54
2024-06-25,3480.11,3489.64,3434.03,3453.44,-0.0084,6529.92,1328.97,2024-10-22 08:38:54
2024-06-26,3443.09,3491.3,3432.51,3484.52,0.009000000000000001,6301.11,1195.76,2024-10-22 08:38:54
2024-06-27,3470.04,3470.04,3430.47,3431.42,-0.0152,6175.04,1134.51,2024-10-22 08:38:54
2024-06-28,3416.69,3456.53,3412.75,3419.6,-0.0034000000000000002,7070.32,1337.37,2024-10-22 08:38:54
2024-07-01,3418.75,3435.47,3383.45,3428.98,0.0027,6659.1,1308.44,2024-10-22 08:38:54
2024-07-02,3424.27,3435.74,3403.98,3412.36,-0.0048,6461.8,1261.82,2024-10-22 08:38:54
2024-07-03,3415.38,3424.8,3389.69,3404.07,-0.0024,5863.99,1139.63,2024-10-22 08:38:54
2024-07-04,3413.14,3430.41,3374.07,3374.43,-0.0087,6106.0,1117.08,2024-10-22 08:38:54
2024-07-05,3369.26,3383.91,3334.13,3376.36,0.0006,5831.24,1143.99,2024-10-22 08:38:54
2024-07-08,3363.27,3364.52,3312.76,3320.17,-0.0166,6435.76,1187.89,2024-10-22 08:38:54
2024-07-09,3315.99,3380.81,3301.86,3367.93,0.0144,7745.51,1461.45,2024-10-22 08:38:54
2024-07-10,3355.97,3394.69,3347.75,3353.77,-0.0042,7646.77,1402.51,2024-10-22 08:38:54
2024-07-11,3392.52,3437.42,3377.36,3426.45,0.0217,9132.27,1713.89,2024-10-22 08:38:54
2024-07-12,3420.4,3434.51,3407.45,3423.46,-0.0009,7924.4,1484.82,2024-10-22 08:38:54
2024-07-15,3409.21,3425.39,3404.29,3411.76,-0.0034000000000000002,7496.29,1239.27,2024-10-22 08:38:54
2024-07-16,3404.64,3442.35,3402.53,3441.09,0.0086,6786.82,1360.56,2024-10-22 08:38:54
2024-07-17,3440.75,3449.64,3417.22,3432.5,-0.0025,7606.37,1503.29,2024-10-22 08:38:54
2024-07-18,3410.24,3456.69,3402.59,3455.31,0.0066,6920.45,1471.6,2024-10-22 08:38:54
2024-07-19,3429.12,3477.44,3422.44,3470.74,0.0045000000000000005,7012.87,1526.6,2024-10-22 08:38:54
2024-07-22,3467.99,3472.49,3428.31,3446.72,-0.0069,6849.56,1402.41,2024-10-22 08:38:54
2024-07-23,3443.02,3443.02,3331.43,3331.43,-0.0334,7191.47,1385.81,2024-10-22 08:38:54
2024-07-24,3322.42,3342.54,3281.82,3291.23,-0.0121,8328.4,1227.59,2024-10-22 08:38:54
2024-07-25,3270.94,3295.09,3265.2,3275.43,-0.0048,6573.08,1258.94,2024-10-22 08:38:54
2024-07-26,3280.32,3322.56,3280.32,3308.75,0.0102,6079.28,1186.04,2024-10-22 08:38:54
2024-07-29,3303.37,3303.37,3263.16,3263.16,-0.0138,5172.15,1097.17,2024-10-22 08:38:54
2024-07-30,3250.69,3252.95,3223.31,3244.35,-0.0058,5386.94,1137.57,2024-10-22 08:38:54
2024-07-31,3236.34,3355.51,3235.62,3354.29,0.0339,8494.49,1659.33,2024-10-22 08:38:54
2024-08-01,3360.64,3370.41,3302.9,3310.97,-0.0129,6478.32,1369.33,2024-10-22 08:38:54
2024-08-02,3280.42,3314.23,3263.92,3267.47,-0.0131,5954.64,1230.76,2024-10-22 08:38:54
2024-08-05,3239.06,3307.08,3221.48,3221.48,-0.0141,7389.33,1473.78,2024-10-22 08:38:54
