日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG
2015-01-05,5611.15,5727.98,5769.42,5604.53,33435570000.0,357343560000.0,1.8318,184.85999999999967,3.33494494
2015-01-06,5665.11,5691.53,5806.8,5610.19,29860740000.0,321979310000.0,1.6261,-36.44999999999982,-0.63634999
2015-01-07,5649.18,5682.66,5718.67,5607.73,21987560000.0,246177230000.0,1.1961,-8.86999999999989,-0.15584562
2015-01-08,5694.75,5527.62,5705.27,5518.53,21024110000.0,227755200000.0,1.1436,-155.03999999999996,-2.72829978
2015-01-09,5508.22,5523.13,5759.86,5496.26,26192130000.0,291150690000.0,1.4247,-4.489999999999782,-0.08122845
2015-01-12,5494.93,5457.43,5534.3,5373.06,18792000000.0,215587200000.0,1.0222,-65.69999999999982,-1.18954289
2015-01-13,5443.56,5459.21,5510.29,5429.43,11947580000.0,140925110000.0,0.6498,1.7799999999997453,0.03261608
2015-01-14,5479.15,5457.9,5531.52,5410.71,13952530000.0,151632080000.0,0.7588,-1.3100000000004002,-0.02399615
2015-01-15,5459.84,5653.12,5653.12,5434.51,17389060000.0,200835170000.0,0.9441,195.22000000000025,3.57683358
2015-01-16,5669.68,5688.13,5738.19,5640.57,20191220000.0,232406280000.0,1.0962,35.01000000000022,0.61930403
2015-01-19,5319.62,5203.97,5456.27,5173.75,24048960000.0,247499280000.0,1.3056,-484.15999999999985,-8.51176046
2015-01-20,5202.86,5283.96,5322.26,5168.62,20263110000.0,226710280000.0,1.1001,79.98999999999978,1.53709572
2015-01-21,5316.32,5540.45,5556.57,5292.22,23594710000.0,258496530000.0,1.281,256.4899999999998,4.85412456
2015-01-22,5546.19,5548.5,5571.54,5477.42,17272730000.0,199759990000.0,0.9377,8.050000000000182,0.14529506
2015-01-23,5571.58,5570.28,5655.73,5532.48,18590070000.0,216842700000.0,1.0092,21.779999999999745,0.39253852
2015-01-26,5570.69,5595.16,5595.84,5511.0,14854880000.0,169231350000.0,0.8065,24.88000000000011,0.44665618
2015-01-27,5607.01,5536.73,5609.34,5430.63,19745260000.0,221991770000.0,1.072,-58.43000000000029,-1.04429543
2015-01-28,5486.68,5454.74,5538.85,5435.73,14959550000.0,162821240000.0,0.8121,-81.98999999999978,-1.48083797
2015-01-29,5375.72,5380.82,5416.99,5343.96,15235210000.0,158734220000.0,0.8271,-73.92000000000007,-1.35515167
2015-01-30,5403.42,5310.26,5432.85,5303.76,14497140000.0,155072580000.0,0.787,-70.55999999999949,-1.3113243
