日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,update_time
2022-06-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5072.72,5174.39,5069.52,5165.79,57.99,1.14,81770.28,10493.81,4281.0,15.54,2024-11-08 11:42:00
2022-06-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5179.4,5232.48,5158.05,5200.68,34.89,0.67,84836.76,11183.28,4281.0,15.61,2024-11-08 11:42:00
2022-06-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5198.45,5219.39,5129.06,5177.68,-23.0,-0.44,84577.56,10358.31,4281.0,15.54,2024-11-08 11:42:00
2022-06-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5182.59,5184.72,5109.68,5111.06,-66.62,-1.29,77800.99,9484.82,4281.0,15.33,2024-11-08 11:42:00
2022-06-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5117.21,5208.37,5092.54,5208.37,97.31,1.9,83716.08,10298.52,4281.0,15.61,2024-11-08 11:42:00
2022-06-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5220.58,5276.1,5214.47,5269.81,61.44,1.18,85156.22,11060.49,4281.0,15.77,2024-11-08 11:42:00
2022-06-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5294.53,5346.38,5294.53,5322.66,52.85,1.0,88801.11,11766.58,4281.0,15.91,2024-11-08 11:42:00
2022-06-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5321.71,5391.14,5294.06,5386.11,63.45,1.19,90766.84,11703.16,4281.0,16.07,2024-11-08 11:42:00
2022-06-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5368.68,5391.47,5277.44,5281.53,-104.58,-1.94,97823.89,12579.73,4281.0,15.79,2024-11-08 11:42:00
2022-06-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5282.56,5381.36,5282.56,5350.83,69.3,1.31,84643.88,11103.37,4281.0,15.98,2024-11-08 11:42:00
2022-07-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5353.51,5366.63,5318.91,5336.14,-14.69,-0.27,76901.88,10030.45,4281.0,15.93,2024-11-08 11:42:00
2022-07-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5323.0,5381.56,5294.16,5381.56,45.42,0.85,78206.98,10845.11,4281.0,16.04,2024-11-08 11:42:00
2022-07-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5389.88,5409.85,5302.91,5364.21,-17.35,-0.32,86520.66,11323.06,4281.0,16.0,2024-11-08 11:42:00
2022-07-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5346.8,5356.35,5252.39,5293.9,-70.31,-1.31,79434.31,10388.78,4281.0,15.79,2024-11-08 11:42:00
2022-07-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5293.82,5343.8,5260.18,5329.09,35.19,0.66,75105.96,10072.43,4281.0,15.86,2024-11-08 11:42:00
2022-07-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5352.48,5365.16,5304.67,5308.52,-20.56,-0.39,74818.2,9838.38,4281.0,15.8,2024-11-08 11:42:00
2022-07-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5286.86,5286.86,5196.42,5231.29,-77.24,-1.45,75247.68,9629.51,4280.0,15.57,2024-11-08 11:42:00
2022-07-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5229.49,5246.12,5160.39,5167.81,-63.48,-1.21,74045.79,9317.0,4280.0,15.4,2024-11-08 11:42:00
2022-07-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5167.47,5213.59,5142.03,5194.87,27.07,0.52,74059.37,8998.44,4280.0,15.45,2024-11-08 11:42:00
2022-07-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5183.87,5247.3,5173.26,5215.73,20.86,0.4,78499.29,9813.44,4280.0,15.5,2024-11-08 11:42:00
2022-07-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5191.48,5235.0,5133.32,5133.32,-82.42,-1.58,83926.58,10350.28,4280.0,15.25,2024-11-08 11:42:00
2022-07-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5147.47,5212.78,5122.49,5210.42,77.1,1.5,78234.64,9726.04,4280.0,15.48,2024-11-08 11:42:00
2022-07-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5211.38,5228.07,5175.0,5214.09,3.67,0.07,76485.7,9504.31,4280.0,15.48,2024-11-08 11:42:00
2022-07-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5233.87,5261.85,5224.89,5252.89,38.8,0.74,72472.31,9062.27,4280.0,15.6,2024-11-08 11:42:00
2022-07-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5240.77,5254.25,5206.88,5206.88,-46.01,-0.88,77784.33,9712.16,4280.0,15.45,2024-11-08 11:42:00
2022-07-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5218.38,5243.94,5153.5,5194.89,-11.99,-0.23,72271.71,8908.55,4280.0,15.41,2024-11-08 11:42:00
2022-07-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5194.35,5202.17,5138.79,5151.87,-43.02,-0.83,66446.19,8164.28,4280.0,15.31,2024-11-08 11:42:00
2022-07-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5157.34,5209.5,5135.99,5201.61,49.74,0.97,64135.29,7899.31,4280.0,15.44,2024-11-08 11:42:00
2022-07-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5191.69,5218.05,5180.05,5209.35,7.74,0.15,64592.19,8211.45,4280.0,15.46,2024-11-08 11:42:00
2022-07-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5232.51,5264.28,5215.62,5224.38,15.03,0.29,74696.97,9542.61,4280.0,15.49,2024-11-08 11:42:00
2022-07-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5227.14,5241.99,5165.51,5174.98,-49.4,-0.95,74529.23,9563.67,4280.0,15.34,2024-11-08 11:42:00
2022-08-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5165.96,5209.77,5133.08,5206.5,31.52,0.61,70428.47,9410.45,4280.0,15.42,2024-11-08 11:42:00
2022-08-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5152.06,5152.06,5019.72,5069.12,-137.38,-2.64,93440.81,11173.95,4280.0,15.04,2024-11-08 11:42:00
2022-08-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5075.83,5134.52,5013.99,5026.75,-42.37,-0.83,80353.48,10509.03,4280.0,14.92,2024-11-08 11:42:00
2022-08-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5054.1,5076.67,5007.78,5069.67,42.93,0.85,64667.41,8450.53,4280.0,15.04,2024-11-08 11:42:00
2022-08-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5080.5,5145.28,5068.82,5142.27,72.59,1.43,68696.22,9243.5,4280.0,15.24,2024-11-08 11:42:00
2022-08-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5130.08,5169.58,5121.99,5169.24,26.97,0.52,63850.09,8854.9,4280.0,15.31,2024-11-08 11:42:00
2022-08-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5164.13,5185.38,5148.4,5184.38,15.15,0.29,64317.97,8889.3,4280.0,15.35,2024-11-08 11:42:00
2022-08-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5173.95,5193.82,5136.08,5158.4,-25.98,-0.5,64616.5,9056.92,4280.0,15.28,2024-11-08 11:42:00
2022-08-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5181.76,5245.26,5169.13,5245.26,86.86,1.68,74820.49,10061.79,4280.0,15.53,2024-11-08 11:42:00
2022-08-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5237.29,5256.13,5227.66,5228.89,-16.37,-0.31,74619.52,9290.68,4280.0,15.49,2024-11-08 11:42:00
2022-08-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5217.93,5256.76,5211.51,5241.73,12.84,0.24,70234.26,9166.29,4279.0,15.51,2024-11-08 11:42:00
2022-08-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5247.28,5278.88,5240.06,5254.11,12.38,0.24,74562.32,9576.38,4279.0,15.53,2024-11-08 11:42:00
2022-08-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5260.19,5290.78,5229.2,5284.56,30.45,0.58,79233.7,10131.2,4279.0,15.62,2024-11-08 11:42:00
2022-08-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5272.48,5274.56,5251.36,5265.72,-18.84,-0.36,75760.83,9873.92,4279.0,15.55,2024-11-08 11:42:00
2022-08-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5263.43,5275.37,5209.72,5209.72,-55.99,-1.06,80674.72,10513.32,4279.0,15.41,2024-11-08 11:42:00
2022-08-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5194.07,5250.74,5184.04,5250.74,41.02,0.79,73365.12,9628.26,4279.0,15.53,2024-11-08 11:42:00
2022-08-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5241.73,5255.9,5225.29,5245.85,-4.89,-0.09,72493.38,9378.89,4279.0,15.51,2024-11-08 11:42:00
2022-08-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5252.4,5254.58,5105.11,5110.53,-135.32,-2.58,85095.13,10578.83,4279.0,15.15,2024-11-08 11:42:00
2022-08-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5125.53,5133.74,5056.48,5127.57,17.04,0.33,74886.34,9205.81,4279.0,15.22,2024-11-08 11:42:00
2022-08-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5138.31,5168.26,5101.83,5109.44,-18.12,-0.35,68453.72,8687.44,4279.0,15.17,2024-11-08 11:42:00
2022-08-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5047.31,5112.72,5039.17,5112.72,3.28,0.06,64575.06,7873.37,4279.0,15.17,2024-11-08 11:42:00
2022-08-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5112.1,5116.32,5064.03,5089.1,-23.62,-0.46,65746.45,7840.5,4279.0,15.11,2024-11-08 11:42:00
2022-08-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5069.64,5082.53,4993.43,5017.15,-71.95,-1.41,75337.48,9412.45,4279.0,14.93,2024-11-08 11:42:00
2022-09-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5009.88,5043.93,4976.97,4983.7,-33.45,-0.67,62209.76,7425.29,4279.0,14.76,2024-11-08 11:42:00
2022-09-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4994.63,5011.35,4972.08,4994.81,11.11,0.22,58041.71,6945.46,4279.0,14.76,2024-11-08 11:42:00
2022-09-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4986.3,5004.05,4963.14,4999.18,4.37,0.09,60460.1,7171.33,4279.0,14.79,2024-11-08 11:42:00
2022-09-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5011.51,5066.94,4996.97,5066.94,67.76,1.35,67926.16,8167.47,4279.0,14.98,2024-11-08 11:42:00
2022-09-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5047.23,5094.79,5040.6,5080.88,13.94,0.27,67704.45,8171.58,4279.0,15.01,2024-11-08 11:42:00
2022-09-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5083.59,5088.09,5045.39,5048.68,-32.21,-0.63,63691.03,7376.65,4279.0,14.93,2024-11-08 11:42:00
2022-09-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5058.8,5091.76,5043.48,5087.47,38.79,0.77,62335.53,7305.06,4279.0,15.06,2024-11-08 11:42:00
2022-09-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5106.02,5114.82,5083.59,5097.08,9.61,0.19,60467.22,7240.09,4278.0,15.08,2024-11-08 11:42:00
2022-09-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5027.34,5066.5,5015.41,5044.05,-53.02,-1.04,56811.26,6696.9,4278.0,14.93,2024-11-08 11:42:00
2022-09-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5063.38,5067.44,4907.51,4951.87,-92.18,-1.83,72247.68,8596.19,4278.0,14.69,2024-11-08 11:42:00
2022-09-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4936.67,4940.48,4836.37,4836.37,-115.5,-2.33,66853.77,7495.74,4278.0,14.36,2024-11-08 11:42:00
2022-09-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4830.28,4853.66,4784.84,4808.79,-27.58,-0.57,54106.35,6148.37,4278.0,14.29,2024-11-08 11:42:00
2022-09-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4834.29,4870.46,4826.78,4842.25,33.46,0.69,50861.37,6071.34,4278.0,14.36,2024-11-08 11:42:00
2022-09-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4827.93,4849.15,4779.09,4828.52,-13.73,-0.28,53295.54,5914.66,4278.0,14.32,2024-11-08 11:42:00
2022-09-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4795.01,4846.7,4788.89,4803.13,-25.39,-0.53,51161.25,5920.75,4278.0,14.26,2024-11-08 11:42:00
2022-09-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4799.91,4817.13,4717.14,4750.71,-52.42,-1.09,54585.64,6181.68,4278.0,14.14,2024-11-08 11:42:00
2022-09-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4716.83,4784.1,4699.2,4705.37,-45.34,-0.95,54878.51,6211.46,4278.0,14.01,2024-11-08 11:42:00
2022-09-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4717.16,4788.62,4703.37,4788.62,83.25,1.77,51741.61,6186.93,4278.0,14.23,2024-11-08 11:42:00
2022-09-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4776.87,4776.87,4680.74,4680.74,-107.88,-2.25,51797.95,5998.97,4278.0,13.96,2024-11-08 11:42:00
2022-09-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4723.74,4733.21,4652.77,4676.93,-3.8,-0.08,50973.75,5791.52,4278.0,13.96,2024-11-08 11:42:00
2022-09-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4677.83,4695.76,4631.68,4631.68,-45.26,-0.97,45183.58,5191.58,4278.0,13.85,2024-11-08 11:42:00
2022-10-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4637.71,4641.32,4527.8,4537.69,-93.99,-2.03,50754.6,5835.3,4278.0,13.58,2024-11-08 11:42:00
2022-10-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4547.45,4573.27,4512.33,4559.23,21.54,0.47,45486.2,5254.1,4278.0,13.63,2024-11-08 11:42:00
2022-10-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4555.17,4655.92,4484.65,4655.92,96.69,2.12,55799.76,6622.51,4278.0,13.89,2024-11-08 11:42:00
2022-10-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4627.38,4690.71,4619.67,4651.48,-4.44,-0.09,56499.18,6772.23,4278.0,13.85,2024-11-08 11:42:00
2022-10-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4685.18,4782.71,4683.87,4762.02,110.54,2.38,62686.21,8045.54,4278.0,14.15,2024-11-08 11:42:00
2022-10-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4740.09,4793.95,4734.58,4790.52,28.51,0.6,60259.02,7484.49,4276.0,14.21,2024-11-08 11:42:00
2022-10-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4809.62,4829.01,4778.36,4795.51,4.99,0.1,59000.77,7345.14,4276.0,14.22,2024-11-08 11:42:00
2022-10-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4782.51,4796.91,4736.7,4736.7,-58.81,-1.23,55499.54,7026.05,4276.0,14.05,2024-11-08 11:42:00
2022-10-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4706.83,4775.9,4668.57,4711.96,-24.74,-0.52,57709.13,7336.7,4276.0,13.99,2024-11-08 11:42:00
2022-10-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4713.37,4735.65,4688.88,4706.91,-5.05,-0.11,54569.29,6546.44,4276.0,13.98,2024-11-08 11:42:00
2022-10-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4703.67,4758.13,4591.01,4613.74,-93.17,-1.98,65811.51,8213.98,4276.0,13.71,2024-11-08 11:42:00
2022-10-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4594.61,4646.64,4543.67,4603.81,-9.93,-0.22,60241.38,7456.27,4276.0,13.68,2024-11-08 11:42:00
2022-10-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4608.1,4710.43,4608.1,4666.43,62.61,1.36,65791.96,8484.1,4276.0,13.84,2024-11-08 11:42:00
2022-10-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4675.36,4697.23,4640.72,4640.72,-25.71,-0.55,64550.46,8602.3,4276.0,13.75,2024-11-08 11:42:00
2022-10-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4608.6,4619.83,4489.78,4503.14,-137.57,-2.96,68488.01,8463.06,4276.0,13.39,2024-11-08 11:42:00
2022-10-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4465.67,4547.81,4465.67,4500.13,-3.01,-0.07,65177.32,8199.56,4276.0,13.34,2024-11-08 11:42:00
2022-11-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4510.69,4634.42,4506.37,4634.42,134.29,2.98,69606.23,9137.99,4276.0,13.72,2024-11-08 11:42:00
2022-11-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4623.48,4719.9,4616.06,4692.07,57.65,1.24,74024.01,9817.95,4276.0,13.88,2024-11-08 11:42:00
2022-11-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4651.92,4695.13,4647.04,4683.03,-9.04,-0.19,61242.97,8195.43,4276.0,13.86,2024-11-08 11:42:00
2022-11-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4683.14,4822.57,4683.14,4808.23,125.2,2.67,74280.28,10086.24,4276.0,14.22,2024-11-08 11:42:00
2022-11-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4801.56,4839.16,4782.97,4820.8,12.57,0.26,72294.11,9316.56,4276.0,14.25,2024-11-08 11:42:00
2022-11-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4818.6,4820.7,4767.56,4800.07,-20.74,-0.43,61015.49,7707.7,4276.0,14.19,2024-11-08 11:42:00
2022-11-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4801.92,4821.06,4771.82,4774.9,-25.16,-0.52,57921.16,7145.36,4276.0,14.11,2024-11-08 11:42:00
2022-11-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4744.24,4765.53,4719.89,4740.97,-33.94,-0.71,64020.0,7724.52,4276.0,14.01,2024-11-08 11:42:00
2022-11-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4855.55,4875.33,4801.85,4817.24,76.27,1.61,92034.48,11364.66,4276.0,14.25,2024-11-08 11:42:00
2022-11-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4835.0,4864.22,4794.55,4810.85,-6.39,-0.13,81340.98,9997.96,4276.0,14.23,2024-11-08 11:42:00
2022-11-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4806.01,4905.34,4795.05,4905.34,94.49,1.96,77276.68,9869.8,4276.0,14.49,2024-11-08 11:42:00
2022-11-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4902.61,4923.35,4864.18,4872.57,-32.76,-0.67,70712.85,8728.51,4276.0,14.4,2024-11-08 11:42:00
2022-11-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4858.29,4869.63,4817.23,4869.63,-2.94,-0.06,66875.94,8470.63,4276.0,14.38,2024-11-08 11:42:00
2022-11-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4872.38,4895.43,4840.49,4842.81,-26.82,-0.55,72160.11,9090.35,4276.0,14.31,2024-11-08 11:42:00
2022-11-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4809.4,4831.03,4778.43,4831.03,-11.78,-0.24,62123.35,7899.65,4276.0,14.27,2024-11-08 11:42:00
2022-11-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4825.82,4857.72,4781.08,4798.73,-32.3,-0.67,69849.08,8190.43,4276.0,14.22,2024-11-08 11:42:00
2022-11-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4789.05,4813.06,4743.44,4792.97,-5.76,-0.12,67138.11,7659.93,4276.0,14.22,2024-11-08 11:42:00
2022-11-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4807.42,4823.19,4777.25,4789.02,-3.94,-0.08,59160.65,6920.69,4276.0,14.21,2024-11-08 11:42:00
2022-11-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4778.76,4796.68,4760.37,4777.88,-11.14,-0.23,63039.65,6857.8,4276.0,14.21,2024-11-08 11:42:00
2022-11-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4700.43,4744.81,4675.54,4743.22,-34.66,-0.73,62769.57,7059.1,4276.0,14.1,2024-11-08 11:42:00
2022-11-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4769.39,4861.2,4769.39,4855.44,112.22,2.37,80367.22,9074.32,4276.0,14.42,2024-11-08 11:42:00
2022-11-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4847.2,4873.07,4834.49,4857.84,2.4,0.05,79354.85,8734.04,4276.0,14.43,2024-11-08 11:42:00
2022-12-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4920.56,4939.31,4900.89,4902.41,44.58,0.92,81421.09,9911.03,4276.0,14.55,2024-11-08 11:42:00
2022-12-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4892.45,4919.72,4884.29,4893.82,-8.6,-0.18,68187.32,8040.63,4276.0,14.51,2024-11-08 11:42:00
2022-12-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4928.52,4957.23,4919.25,4956.84,63.02,1.29,87481.27,9914.7,4276.0,14.72,2024-11-08 11:42:00
2022-12-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4938.67,4984.87,4932.54,4963.62,6.78,0.14,76286.3,9317.2,4276.0,14.74,2024-11-08 11:42:00
2022-12-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4950.69,4994.03,4940.23,4957.98,-5.64,-0.11,73133.63,8845.18,4276.0,14.71,2024-11-08 11:42:00
2022-12-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4951.37,4963.44,4932.56,4947.63,-10.36,-0.21,68624.8,8050.72,4276.0,14.69,2024-11-08 11:42:00
2022-12-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4949.01,4979.7,4927.88,4973.35,25.72,0.52,77473.49,9363.69,4276.0,14.76,2024-11-08 11:42:00
2022-12-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4956.19,4956.95,4933.2,4936.63,-36.72,-0.74,72050.55,8664.26,4500.0,14.77,2024-11-08 11:42:00
2022-12-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4936.13,4938.46,4911.89,4917.09,-19.54,-0.4,65449.64,7785.29,4500.0,14.72,2024-11-08 11:42:00
2022-12-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4922.0,4936.21,4902.37,4913.74,-3.35,-0.07,62356.54,7696.16,4500.0,14.71,2024-11-08 11:42:00
2022-12-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4910.57,4926.73,4894.63,4919.81,6.07,0.12,58871.27,7271.72,4500.0,14.71,2024-11-08 11:42:00
2022-12-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4895.77,4913.62,4875.35,4897.95,-21.86,-0.44,61921.46,7235.9,4500.0,14.67,2024-11-08 11:42:00
2022-12-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4894.25,4906.14,4789.09,4806.92,-91.03,-1.86,63993.67,7248.45,4500.0,14.4,2024-11-08 11:42:00
2022-12-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4794.17,4794.45,4731.54,4749.95,-56.97,-1.18,50803.48,6128.23,4500.0,14.24,2024-11-08 11:42:00
2022-12-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4755.77,4767.19,4718.1,4733.77,-16.18,-0.34,46969.04,5473.78,4500.0,14.2,2024-11-08 11:42:00
2022-12-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4760.66,4771.12,4688.58,4703.35,-30.42,-0.64,53770.92,6299.61,4500.0,14.12,2024-11-08 11:42:00
2022-12-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4677.13,4717.15,4665.07,4689.82,-13.53,-0.29,47603.01,5565.14,4500.0,14.08,2024-11-08 11:42:00
2022-12-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4692.3,4746.39,4692.3,4739.47,49.65,1.06,49147.37,5943.93,4500.0,14.21,2024-11-08 11:42:00
2022-12-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4755.27,4785.19,4742.94,4782.14,42.67,0.9,53164.24,6356.24,4500.0,14.35,2024-11-08 11:42:00
2022-12-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4766.94,4772.06,4742.3,4751.54,-30.6,-0.64,53306.28,6186.94,4500.0,14.28,2024-11-08 11:42:00
2022-12-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4734.92,4764.57,4725.03,4737.12,-14.41,-0.3,50355.72,5844.59,4500.0,14.23,2024-11-08 11:42:00
2022-12-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4755.12,4767.52,4749.88,4756.62,19.5,0.41,50521.12,5730.73,4500.0,14.28,2024-11-08 11:42:00
2023-01-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4753.34,4821.74,4733.14,4815.92,59.29,1.25,63861.26,7499.58,4500.0,14.43,2024-11-08 11:42:00
2023-01-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4814.74,4834.23,4796.96,4821.47,5.55,0.11,64784.31,7458.28,4500.0,14.45,2024-11-08 11:42:00
2023-01-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4836.47,4892.75,4831.67,4887.54,66.07,1.37,62998.11,8040.09,4500.0,14.64,2024-11-08 11:42:00
2023-01-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4886.29,4921.97,4883.86,4895.24,7.7,0.16,62780.09,7999.74,4500.0,14.68,2024-11-08 11:42:00
2023-01-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4913.28,4941.65,4911.97,4928.5,33.26,0.68,58749.64,7725.93,4500.0,14.77,2024-11-08 11:42:00
