日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,update_time
2022-05-11,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2058.49,2110.07,2058.49,2058.97,,0.31,21453.95,2002.11,,,2024-11-12 23:41:52
2022-05-12,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2047.74,2079.36,2047.64,2076.45,,0.85,18378.44,1694.74,,,2024-11-12 23:41:52
2022-05-13,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2083.8,2088.3,2063.08,2088.3,,0.57,17816.14,1561.54,,,2024-11-12 23:41:52
2022-05-16,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2100.24,2107.42,2085.61,2093.7,,0.26,18511.43,1586.2,,,2024-11-12 23:41:52
2022-05-17,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2092.44,2092.44,2057.03,2089.8,,-0.19,17681.64,1506.35,,,2024-11-12 23:41:52
2022-05-18,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2089.57,2123.04,2089.57,2109.42,,0.94,17834.62,1545.67,,,2024-11-12 23:41:52
2022-05-19,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2079.4,2126.53,2079.4,2126.53,,0.81,18560.78,1614.55,,,2024-11-12 23:41:52
2022-05-20,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2132.76,2149.0,2129.53,2149.0,,1.06,18452.42,1653.01,,,2024-11-12 23:41:52
2022-05-23,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2153.58,2186.26,2153.58,2186.26,,1.73,18381.21,1647.84,,,2024-11-12 23:41:52
2022-05-24,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2188.92,2188.92,2088.73,2088.73,,-4.46,21459.61,1944.79,,,2024-11-12 23:41:52
2022-05-25,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2085.68,2133.13,2085.68,2133.13,,2.13,16820.45,1499.13,,,2024-11-12 23:41:52
2022-05-26,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2137.35,2146.41,2102.27,2140.49,,0.35,17645.39,1575.42,,,2024-11-12 23:41:52
2022-05-27,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2145.14,2156.45,2125.8,2144.42,,0.18,18696.62,1623.0,,,2024-11-12 23:41:52
2022-05-30,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2151.34,2161.76,2132.54,2161.76,,0.81,17864.09,1603.15,,,2024-11-12 23:41:52
2022-05-31,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2163.58,2183.19,2145.93,2182.77,,0.97,19248.78,1753.51,,,2024-11-12 23:41:52
2022-06-01,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2177.51,2204.36,2177.51,2197.65,,0.68,19340.62,1759.63,,,2024-11-12 23:41:52
2022-06-02,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2191.01,2220.23,2182.97,2219.21,,0.98,18589.39,1723.78,,,2024-11-12 23:41:52
2022-06-06,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2221.07,2259.13,2221.07,2257.76,,1.74,20152.66,1944.13,,,2024-11-12 23:41:52
2022-06-07,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2258.63,2258.63,2226.18,2244.14,,-0.6,19941.86,1895.55,,,2024-11-12 23:41:52
2022-06-08,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2241.98,2252.66,2195.03,2239.54,,-0.21,20401.89,1879.31,,,2024-11-12 23:41:52
2022-06-09,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2235.11,2235.11,2189.17,2197.55,,-1.88,18912.75,1717.51,,,2024-11-12 23:41:52
2022-06-10,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2185.75,2249.13,2185.75,2244.72,,2.15,19134.96,1785.97,,,2024-11-12 23:41:52
2022-06-13,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2234.21,2261.6,2234.21,2261.5,,0.75,22137.17,2048.3,,,2024-11-12 23:41:52
2022-06-14,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2243.65,2262.74,2200.93,2262.74,,0.06,22838.09,2093.84,,,2024-11-12 23:41:52
2022-06-15,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2266.09,2277.47,2248.4,2248.4,,-0.63,24095.56,2206.25,,,2024-11-12 23:41:52
2022-06-16,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2246.54,2280.74,2246.54,2270.81,,1.0,21683.62,2000.4,,,2024-11-12 23:41:52
2022-06-17,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2258.34,2284.38,2246.99,2284.38,,0.6,21931.84,2036.05,,,2024-11-12 23:41:52
2022-06-20,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2288.99,2314.0,2288.99,2311.65,,1.19,22602.51,2166.96,,,2024-11-12 23:41:52
2022-06-21,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2312.32,2314.1,2277.84,2298.12,,-0.59,23441.77,2203.9,,,2024-11-12 23:41:52
2022-06-22,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2297.79,2302.94,2276.62,2276.62,,-0.94,21213.34,2019.29,,,2024-11-12 23:41:52
2022-06-23,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2276.34,2323.32,2266.02,2323.32,,2.05,22918.81,2153.1,,,2024-11-12 23:41:52
2022-06-24,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2329.19,2351.29,2329.19,2349.38,,1.12,23976.45,2304.83,,,2024-11-12 23:41:52
2022-06-27,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2359.71,2374.22,2354.07,2372.97,,1.0,24005.74,2373.48,,,2024-11-12 23:41:52
2022-06-28,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2372.7,2408.62,2369.39,2408.62,,1.5,25115.83,2508.87,,,2024-11-12 23:41:52
2022-06-29,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2405.62,2405.62,2344.89,2344.89,,-2.65,27300.66,2671.1,,,2024-11-12 23:41:52
2022-06-30,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2346.73,2377.13,2346.67,2361.88,,0.73,24661.24,2341.58,,,2024-11-12 23:41:52
2022-07-01,932000,中证2000指数,中证2000,CSI 2000 Index,CSI 2000,2361.36,2375.13,2353.7,2361.28,,-0.03,22707.54,2140.41,,,2024-11-12 23:41:52
